gene,log2FC,p_value,t_statistic,mean_ALS,mean_Control,n_ALS,n_Control,adj_p_value,significant,neg_log10_pval,dataset,description
AB001325_at,-0.0741492878445066,0.15826936001189065,-1.5655115054122637,12.008283074413397,12.641600944270532,7,4,0.6136196418376872,False,0.8006031537777837,GSE833,Spinal cord - human ALS
AB002314_at,-0.11434226633885106,0.6992631109003417,-0.4061132935545231,8.50280464964088,9.20412807649879,7,4,0.8833634168943042,False,0.15535938203431743,GSE833,Spinal cord - human ALS
AB002315_at,-0.12731962751453854,0.14122269533160134,-1.62418357344415,10.171951742421044,11.110441526620939,7,4,0.5922588274134668,False,0.8500955039553114,GSE833,Spinal cord - human ALS
AB002318_at,-0.10940885172685536,0.052398549384143366,-2.2797625440622644,11.653262289336453,12.571377497937663,7,4,0.4753909609561767,False,1.2806807359777674,GSE833,Spinal cord - human ALS
AB002332_at,-0.18129503973283514,0.1568759112974204,-1.5704832833913636,9.53874671397455,10.815997095570243,7,4,0.6136196418376872,False,0.804443738336375,GSE833,Spinal cord - human ALS
AB002356_s_at,-0.08800106575198159,0.1140052068847431,-1.8362819246827562,11.378372868282614,12.094032237072565,7,4,0.5551881079165716,False,0.9430753129646579,GSE833,Spinal cord - human ALS
AB002365_at,-0.031099919582161115,0.6632212881101043,-0.4661751251986192,12.112421010351351,12.376360940977328,7,4,0.869995408529606,False,0.1783415422280352,GSE833,Spinal cord - human ALS
AB002366_at,-0.28436872104005867,0.13272753375817925,-1.6966294883074347,7.578752594996236,9.229990304089384,7,4,0.5793363985894524,False,0.877038975260172,GSE833,Spinal cord - human ALS
AB002380_at,0.11015468273754263,0.062332914279473135,2.1347823254030276,10.398026047721702,9.633653847501673,7,4,0.495274972847833,False,1.2052825678632306,GSE833,Spinal cord - human ALS
AB002382_at,-0.01306891208555906,0.7981097197973601,-0.2696981114182377,11.989180088023435,12.098279631536627,7,4,0.9263986710154793,False,0.09793740009410916,GSE833,Spinal cord - human ALS
AB002409_at,-0.5549418709099414,0.24303550742016108,-1.355292242723685,4.6347695065085075,6.808983628240318,7,4,0.6648517338215316,False,0.6143302714629659,GSE833,Spinal cord - human ALS
AB002533_at,0.04596141060028274,0.10214936755339125,1.8209296221060718,15.272757220015052,14.793866145965033,7,4,0.5371098070605497,False,0.9907643179098748,GSE833,Spinal cord - human ALS
AB002559_at,0.054214880983748985,0.4922282001678978,0.726500788626362,12.217733039834359,11.767123893810588,7,4,0.783918985452578,False,0.30783350882404414,GSE833,Spinal cord - human ALS
AB003102_at,0.001824030186338368,0.9490162500274419,0.06640250143303009,11.385612039647928,11.371226063076602,7,4,0.9849526827349793,False,0.022726351074469884,GSE833,Spinal cord - human ALS
AB003103_at,0.00988451189470815,0.9140941334209357,0.1110167430910863,10.00789609982954,9.939562144488567,7,4,0.9744255234245711,False,0.03900907831408133,GSE833,Spinal cord - human ALS
AB003177_at,0.024178687913507843,0.6064626863004089,0.533863360493191,11.735543426604377,11.540501839161067,7,4,0.8461854000592726,False,0.2171959147188369,GSE833,Spinal cord - human ALS
AB003698_at,-0.05749168989807322,0.6050857063932265,-0.5358450634451486,9.370227459777167,9.751172888559331,7,4,0.8460450155403727,False,0.21818310604603425,GSE833,Spinal cord - human ALS
AB004884_at,-0.037117804064530205,0.4331209524469517,-0.8281757479976035,11.158077305597812,11.448878285870988,7,4,0.7476868996620736,False,0.3633908065449379,GSE833,Spinal cord - human ALS
AB005535_s_at,0.16110928084496862,0.5347930992448617,0.6485132589744338,6.272723368261523,5.609929572688875,7,4,0.8076444446999074,False,0.2718142053352836,GSE833,Spinal cord - human ALS
AB006190_at,-0.07758694170216507,0.14188405118286515,-1.651358973004284,11.391060145586616,12.020433819040608,7,4,0.5931541584172557,False,0.8480664197120393,GSE833,Spinal cord - human ALS
AB006781_s_at,0.1296738799837025,0.603663404929561,0.5560263840936056,8.604394827835764,7.864744221847607,7,4,0.8456651295628419,False,0.2192051509957532,GSE833,Spinal cord - human ALS
AB006782_at,0.06790657576260033,0.03419209078266772,2.5460444423834967,14.034182089838096,13.38890903284387,7,4,0.43422825538476006,False,1.4660743420927544,GSE833,Spinal cord - human ALS
AC000061_cds2_at,-0.04869424079118893,0.5741682814005907,-0.5857835481976362,10.562427097172153,10.925017756950789,7,4,0.8276322071037683,False,0.24096080277155743,GSE833,Spinal cord - human ALS
AC000061_cds3_at,-0.23129526342401519,0.6442797625869043,-0.4960269867834545,5.138373482969682,6.031877041345949,7,4,0.8623740174349201,False,0.1909255100239303,GSE833,Spinal cord - human ALS
AC000062_at,-0.15745655263197247,0.7517053273534496,-0.3348913335997253,5.7362809465975175,6.397783787212843,7,4,0.9076631309306119,False,0.12395237188772437,GSE833,Spinal cord - human ALS
AC000063_s_at,0.6063849697239566,0.1276434837577156,1.8187230814452144,8.8955037286101,5.842927280689632,7,4,0.5740890094059111,False,0.8940013511715291,GSE833,Spinal cord - human ALS
AC000064_cds1_at,0.08297535851884544,0.26608173845752864,1.2451729570486993,11.39453774435687,10.757680445644638,7,4,0.6901657939936368,False,0.5749849306319024,GSE833,Spinal cord - human ALS
AC000064_cds2_at,-0.22162854251381972,0.3044155337031158,-1.0896684333799878,8.633229989778243,10.066770085408015,7,4,0.7185910452200878,False,0.5165331901753762,GSE833,Spinal cord - human ALS
AC000066_at,-0.05978162333826926,0.8751692985822142,-0.1616821950389372,5.526682895403605,5.760505672062543,7,4,0.9609281018216194,False,0.057907926031440536,GSE833,Spinal cord - human ALS
AC000099_at,-0.4160865365899874,0.023807358064545633,-2.940720242457773,8.608343841020986,11.4861407530906,7,4,0.422660389017215,False,1.623288796180592,GSE833,Spinal cord - human ALS
AC000115_cds1_at,0.21105232819639508,0.5665783883915154,0.5964314151396378,7.32173302229634,6.32529532606697,7,4,0.8246179984865,False,0.246739995260894,GSE833,Spinal cord - human ALS
AC002045_xpt1_at,0.026618715987252423,0.7838484700853701,0.290310309114555,9.218818447736146,9.05028447043459,7,4,0.9192451959924117,False,0.10576788497661119,GSE833,Spinal cord - human ALS
AC002045_xpt2_s_at,0.021401441945963443,0.5701997373867098,0.5893707859452662,12.472254668145327,12.288602436271665,7,4,0.8258667237477674,False,0.24397298704677814,GSE833,Spinal cord - human ALS
AC002073_cds1_at,0.0038463320778811686,0.9897051556238351,0.013550437693281582,8.478916947549838,8.456341632637631,7,4,0.997269208747223,False,0.004494167379582518,GSE833,Spinal cord - human ALS
AC002077_at,0.364211759760742,0.18841185002557248,1.4837182565893565,5.653695086165624,4.392317422778761,7,4,0.6231616845302095,False,0.7248917860501818,GSE833,Spinal cord - human ALS
AC002086_at,0.2672222800903696,0.4018794284527277,0.8804872343994772,6.646345865605544,5.522567283276058,7,4,0.7267284700717114,False,0.3959042240595746,GSE833,Spinal cord - human ALS
AC002115_cds1_at,0.03137117918454087,0.2155928306618647,1.3609076901218562,14.495004115320759,14.183214697803404,7,4,0.6457058908380225,False,0.6663656853023698,GSE833,Spinal cord - human ALS
AC002115_cds3_at,0.09012741274877843,0.345728292299706,1.0472414857925287,11.419833995615777,10.728246315766139,7,4,0.7185910452200878,False,0.4612650789855813,GSE833,Spinal cord - human ALS
AC002115_cds4_at,0.17314500524720522,0.35591768374958205,0.9999999999999998,4.952398213136703,4.392317422778761,7,4,0.7185910452200878,False,0.4486504335638118,GSE833,Spinal cord - human ALS
AC002115_rna2_at,0.3377976067642201,0.2224298848441741,1.507853421342642,11.207977443948392,8.868293057252737,7,4,0.6528453033881298,False,0.6528068629938231,GSE833,Spinal cord - human ALS
AC002450_at,0.27109672919845873,0.37717557609721847,0.9469188314660089,5.638881941636483,4.672881360291511,7,4,0.7234570576825767,False,0.4234564376463456,GSE833,Spinal cord - human ALS
AC002464_at,0.28163316841939096,0.35591768374958244,0.9999999999999993,5.339170005359601,4.392317422778761,7,4,0.7185910452200878,False,0.44865043356381135,GSE833,Spinal cord - human ALS
AC002477_s_at,0.06063036301846898,0.6239178810108827,0.5272627013244336,10.142935604088702,9.725503854442765,7,4,0.8534567667948907,False,0.20487256764247255,GSE833,Spinal cord - human ALS
AC002486_at,0.11527917802107551,0.6830970362063467,0.4385390707202207,9.650504976824765,8.90938135100508,7,4,0.8802235014124202,False,0.16551759896035137,GSE833,Spinal cord - human ALS
AD000092_cds1_at,-0.22348413284553026,0.20339150770964248,-1.3721241161962954,10.066862400852772,11.753563555146657,7,4,0.6340722995707069,False,0.6916671843131584,GSE833,Spinal cord - human ALS
AD000092_cds2_at,0.3038358530276541,0.35591768374958244,0.9999999999999993,5.4219739112656695,4.392317422778761,7,4,0.7185910452200878,False,0.44865043356381135,GSE833,Spinal cord - human ALS
AD000092_cds7_s_at,0.8111337426745243,0.030116578666196513,2.825976564467714,7.706715112447403,4.392317422778761,7,4,0.43422825538476006,False,1.5211943668268433,GSE833,Spinal cord - human ALS
AD000684_cds1_at,0.47409797596680564,0.08770714966489825,2.0378333316805914,6.101146167815904,4.392317422778761,7,4,0.5175030676618773,False,1.0569650026037314,GSE833,Spinal cord - human ALS
AD001527_cds1_at,-0.4223593095195275,0.024517294474793002,-2.7187065505275982,7.22361301375124,9.680488934075631,7,4,0.42500922516251116,False,1.6105274566453434,GSE833,Spinal cord - human ALS
AF000177_at,0.3810565035377462,0.2548740368155862,1.2904480296203997,8.8483983598209,6.794464423483676,7,4,0.676664563761192,False,0.5936744024358394,GSE833,Spinal cord - human ALS
AF000231_at,0.01469699435384617,0.9155261155640677,0.11294474972919487,9.04547012197968,8.953790061378701,7,4,0.975163001782019,False,0.038329262849340254,GSE833,Spinal cord - human ALS
AF000234_at,0.39033239722176527,0.17483007198080777,1.5385702606750886,5.756990037309693,4.392317422778761,7,4,0.6204837940537217,False,0.7573838636235438,GSE833,Spinal cord - human ALS
AF000424_s_at,0.577535196364298,0.054994547714823525,2.3769763546168847,6.554644403255608,4.392317422778761,7,4,0.4842737964994167,False,1.2596803653192363,GSE833,Spinal cord - human ALS
AF000430_at,-0.5479100635323556,0.1637137786274357,-1.5990458104292284,5.624093667211846,8.222235453015509,7,4,0.6197317300493628,False,0.7859147675639792,GSE833,Spinal cord - human ALS
AF000545_at,-0.8093579679244428,0.021520993332540376,-2.7766100337642348,5.635708682264786,9.876192840745153,7,4,0.4079134131065362,False,1.6671376870537475,GSE833,Spinal cord - human ALS
AF000560_at,0.2325005910441265,0.568274950850207,0.6030955578593556,8.711258071009743,7.414659774413931,7,4,0.8248831048947985,False,0.24544148692076456,GSE833,Spinal cord - human ALS
AF000562_at,-0.041382066848398055,0.5386351734782537,-0.6500541468151234,11.975220742482167,12.323690165774186,7,4,0.8099305841754865,False,0.26870529008391114,GSE833,Spinal cord - human ALS
AF000573_rna1_at,0.24818099753814316,0.355917683749582,1.0000000000000002,5.216793458955484,4.392317422778761,7,4,0.7185910452200878,False,0.44865043356381185,GSE833,Spinal cord - human ALS
AF000959_at,0.06589544753096041,0.5295954385683006,0.6604571131901107,13.12207286212227,12.536200763826148,7,4,0.8043012194340688,False,0.2760557641520949,GSE833,Spinal cord - human ALS
AF001294_at,-0.09457834908594653,0.6107520154753636,-0.5276307882348034,9.994449201908251,10.671606060088774,7,4,0.8480119332210877,False,0.21413509118484156,GSE833,Spinal cord - human ALS
AF001359_f_at,-0.1492541281341943,0.3538631596076907,-0.989630042927438,10.793118347075238,11.969524794279677,7,4,0.7185910452200878,False,0.45116464903785514,GSE833,Spinal cord - human ALS
AF001548_rna1_at,-0.03146750287496525,0.7085647341455246,-0.4043683425783559,10.589475942613602,10.822986838285802,7,4,0.8874545145678594,False,0.14962046666150816,GSE833,Spinal cord - human ALS
AF001620_at,0.7764825287561298,0.015367123101601779,3.352740154045039,7.523817459924037,4.392317422778761,7,4,0.3884527769161328,False,1.8134074297055178,GSE833,Spinal cord - human ALS
AF002020_at,-0.01749660158275093,0.6412513822063719,-0.4844645349942422,11.82295820254436,11.96721672520997,7,4,0.8611891589713238,False,0.19297168576480067,GSE833,Spinal cord - human ALS
AF002224_at,1.2936626067152273,1.2934202784175383e-07,28.28181396517949,10.767750078479269,4.392317422778761,7,4,0.0008565029083680938,True,6.888260334408075,GSE833,Spinal cord - human ALS
AF002700_at,-0.12001660533455467,0.2113391383092154,-1.3552330801904804,10.528961338646194,11.442321052576183,7,4,0.6406741383985516,False,0.6750200676532183,GSE833,Spinal cord - human ALS
AF003743_at,-0.06543804289219489,0.6165725787028631,-0.5317595596828417,10.863864611956187,11.367976272682391,7,4,0.8504360791856612,False,0.21001579388594002,GSE833,Spinal cord - human ALS
AF005037_at,-0.24457059873715098,0.22164473193704615,-1.3139665863711125,7.5837226040640475,8.984740234308843,7,4,0.6528453033881298,False,0.654342586574709,GSE833,Spinal cord - human ALS
AF005043_at,0.08342734244255778,0.5566207815592088,0.6173930090303122,9.541961289632663,9.00582529583725,7,4,0.8183709625854975,False,0.2544405832193554,GSE833,Spinal cord - human ALS
AF005361_at,-0.11398216138032331,0.7064619812473558,-0.39151394586316246,6.966387367541428,7.539102872473861,7,4,0.8864229377519727,False,0.15091120505216543,GSE833,Spinal cord - human ALS
AF005775_at,0.03350438255999463,0.5672874395489462,0.59726721190656,11.419973331928606,11.157817805699885,7,4,0.8247798605086057,False,0.24619683215003776,GSE833,Spinal cord - human ALS
AF005887_at,0.40819546249459726,0.22590906783189899,1.379315954764197,9.038155016404488,6.810840462804557,7,4,0.6528453033881298,False,0.6460663364531695,GSE833,Spinal cord - human ALS
AF006041_at,-0.07509011683491504,0.22068846052547766,-1.318585389181881,11.738117608064515,12.365248085368735,7,4,0.6516215020941492,False,0.6562203748633998,GSE833,Spinal cord - human ALS
AF006084_at,0.10237716880279735,0.062433038192201876,2.247256914413334,10.769734297745844,10.031973821269858,7,4,0.495274972847833,False,1.204585530389824,GSE833,Spinal cord - human ALS
AF006087_at,-0.016977822796528184,0.7910780395920992,-0.27382610783297506,10.855097675518829,10.98359648856519,7,4,0.9223151149307323,False,0.10178067137913989,GSE833,Spinal cord - human ALS
AF006609_at,0.20168991564456168,0.3559176837495825,0.9999999999999991,5.05136129798092,4.392317422778761,7,4,0.7185910452200878,False,0.44865043356381124,GSE833,Spinal cord - human ALS
AF007111_at,0.15653087862508275,0.7236451510146411,0.3774404505952941,8.298706957375197,7.445432649507229,7,4,0.8936923144384472,False,0.1404743436574937,GSE833,Spinal cord - human ALS
AF007551_at,-0.0921098425770048,0.48982058604697787,-0.7239064332573327,9.219592140282392,9.82742039313382,7,4,0.7827200581088531,False,0.30996296641683435,GSE833,Spinal cord - human ALS
AF007875_at,0.0681642242244483,0.49460337376815333,0.7159426499003189,10.372267066685882,9.893596961435831,7,4,0.7844937452255837,False,0.3057429255729929,GSE833,Spinal cord - human ALS
AF008445_at,0.876702903545503,0.02686222971981058,3.5146467485801214,10.392964541670109,5.660119160401866,7,4,0.43422825538476006,False,1.5708579412272703,GSE833,Spinal cord - human ALS
AF008937_at,0.04917649551871701,0.8762638723169653,0.1611699060796393,8.704656032498118,8.412944313416443,7,4,0.9613352157857761,False,0.057365093563921055,GSE833,Spinal cord - human ALS
AF009301_at,0.013760129699794857,0.921669278049575,0.10312002659291149,11.113752028740445,11.008255242152053,7,4,0.9767320188336441,False,0.03542488858247459,GSE833,Spinal cord - human ALS
AF009368_at,-0.005955511983618147,0.8368042007974055,-0.21209722665613465,12.990576964942543,13.044313505796332,7,4,0.946263220232312,False,0.07737614829210507,GSE833,Spinal cord - human ALS
AF009426_at,0.45246580343588183,0.18196980776235736,1.4845123194551848,7.432921134417286,5.4319247634298815,7,4,0.6227570741048805,False,0.7400006637178683,GSE833,Spinal cord - human ALS
AF009674_at,0.7317027315073947,0.07817991033937537,2.1209577257427212,7.2938728485081565,4.392317422778761,7,4,0.514063426607692,False,1.106904831974082,GSE833,Spinal cord - human ALS
AF010193_at,0.34427709249795563,0.20582105242868556,1.5692021074571543,11.113212703000551,8.753906326324351,7,4,0.6342950210048746,False,0.6865102054433679,GSE833,Spinal cord - human ALS
AF012024_s_at,-0.1387900185699216,0.3763259255251141,-0.9341525688387327,9.406278848767554,10.356137498512428,7,4,0.7234570576825767,False,0.424435861603986,GSE833,Spinal cord - human ALS
AF012270_at,0.6213000608568129,0.0676120669876469,2.2262693706149297,6.756529428069215,4.392317422778761,7,4,0.50306416583393,False,1.1699757869213376,GSE833,Spinal cord - human ALS
AF014958_at,0.5172370933057866,0.17222053837242327,1.5190621139667235,8.021986790022625,5.605031562952309,7,4,0.6204837940537217,False,0.7639150574704909,GSE833,Spinal cord - human ALS
AF015910_at,0.6370546449256157,0.17524039584199086,1.7142155240770853,9.968802363667868,6.4101830134179165,7,4,0.6204837940537217,False,0.7563657744861119,GSE833,Spinal cord - human ALS
AF015913_at,0.05179501405684144,0.37442049384067067,0.939643007319387,10.317137666543074,9.953306382589734,7,4,0.7234570576825767,False,0.42664038825035344,GSE833,Spinal cord - human ALS
AF015950_at,0.15329643136980395,0.3559176837495821,0.9999999999999994,4.884729760681358,4.392317422778761,7,4,0.7185910452200878,False,0.44865043356381173,GSE833,Spinal cord - human ALS
AJ000099_s_at,0.056980427478569094,0.3983194497699669,0.9658415974327158,12.750482868603203,12.25670728086189,7,4,0.7256316080688636,False,0.3997684866573614,GSE833,Spinal cord - human ALS
AJ000480_at,-0.17101840678979688,0.2553479036858545,-1.232096542079162,9.868898795259753,11.110928825534788,7,4,0.6768325264650906,False,0.5928677031947845,GSE833,Spinal cord - human ALS
AJ001047_at,0.3395367391218946,0.08789399311554585,2.0362965963954642,5.557819793887672,4.392317422778761,7,4,0.5175030676618773,False,1.056040804629461,GSE833,Spinal cord - human ALS
AJ001421_at,0.1922386169134433,0.09114592515252849,2.2834940077599173,12.28564040749005,10.7529644411738,7,4,0.5203175141034859,False,1.0402627425145383,GSE833,Spinal cord - human ALS
AJ001487_at,0.04170918081424634,0.7643870637857085,0.3136745255445197,4.521155377296717,4.392317422778761,7,4,0.9122085001308522,False,0.1166866713998908,GSE833,Spinal cord - human ALS
D00003_s_at,-0.9561775742725762,0.03935655381811039,-3.126191744587264,3.8823714292663785,7.5324318894995494,7,4,0.43889299715429936,False,1.4049829367473623,GSE833,Spinal cord - human ALS
D00017_at,0.08217657152605885,0.27064761816861516,1.2658023863820498,14.378317858514398,13.58221082208272,7,4,0.6952011355750852,False,0.5675957905599102,GSE833,Spinal cord - human ALS
D00097_s_at,0.6130559948672982,0.030227497748210888,2.823179935034663,6.718030350106067,4.392317422778761,7,4,0.43422825538476006,False,1.5195978025119796,GSE833,Spinal cord - human ALS
D00408_at,-0.6759162905613861,0.08406374712438326,-2.4772788590919776,4.710801083458391,7.526028251947399,7,4,0.5147338722194712,False,1.07539125531116,GSE833,Spinal cord - human ALS
D00408_s_at,-0.03804473858625362,0.7843076519091501,-0.29355541033840205,8.91439694605113,9.152601972584574,7,4,0.9192451959924117,False,0.10551354787948107,GSE833,Spinal cord - human ALS
D00591_at,0.2795314028104329,0.33048434383408026,1.0762350596055679,8.818949684806208,7.265567264730153,7,4,0.7185910452200878,False,0.48084910969579686,GSE833,Spinal cord - human ALS
D00596_at,0.15914012442154496,0.5905351821257192,0.5701234379518182,8.214199997328569,7.356298132119726,7,4,0.837122457649473,False,0.2287542234562168,GSE833,Spinal cord - human ALS
D00632_at,0.04798017626138058,0.48215561168205867,0.7440870215962532,12.398311408141366,11.992757940856286,7,4,0.778302938290066,False,0.316812774234146,GSE833,Spinal cord - human ALS
D00654_at,0.5334857186960398,0.1239016034137187,1.773124862737505,6.638918970911097,4.586719317444648,7,4,0.57113695430955,False,0.9069230733719232,GSE833,Spinal cord - human ALS
D00723_at,-0.06734706949190433,0.19907185798377283,-1.3897814738032999,11.147890836394286,11.680628065606754,7,4,0.6292943266399181,False,0.7009901301594275,GSE833,Spinal cord - human ALS
D00726_at,-0.00811956781515702,0.8794513496894173,-0.15757540470658513,11.045926225155297,11.108268579983882,7,4,0.9628300543715297,False,0.05578818024952495,GSE833,Spinal cord - human ALS
D00749_s_at,-0.01685867640801514,0.7875999952060813,-0.2917828688311199,12.237046088450594,12.380881389318853,7,4,0.9206508681826425,False,0.10369429517735827,GSE833,Spinal cord - human ALS
D00760_at,0.41136094445653054,0.13517113864591423,1.684422619922965,9.843802552606984,7.401690320734035,7,4,0.5842710705700026,False,0.869116027809111,GSE833,Spinal cord - human ALS
D00761_at,0.21981334548074252,0.0394045088688534,2.7264211783011114,12.602540261859925,10.82150546571921,7,4,0.43889299715429936,False,1.404454081097624,GSE833,Spinal cord - human ALS
D00762_at,0.038322490751606375,0.3828765921842759,0.9324995580169412,10.7650786934427,10.482889059236479,7,4,0.7234570576825767,False,0.4169411841771242,GSE833,Spinal cord - human ALS
D00763_at,0.06299883371820167,0.2336475876094631,1.292167535101993,12.257537723576286,11.733800496190193,7,4,0.6584537971858139,False,0.6314386986683732,GSE833,Spinal cord - human ALS
D00860_at,0.1910580173012127,0.4482559228300778,0.8618424639860971,9.672299806834134,8.47257760604393,7,4,0.75723232678081,False,0.348473963371075,GSE833,Spinal cord - human ALS
D10040_at,-0.06694885279959642,0.24129088664430254,-1.2832580276395402,10.000097995575574,10.47509254970654,7,4,0.6632347798916213,False,0.6174590807221011,GSE833,Spinal cord - human ALS
D10202_at,0.27397728456022147,0.2663228831533203,1.2364103016387704,8.591413606272733,7.105411695191717,7,4,0.6904030631626938,False,0.5745915162488064,GSE833,Spinal cord - human ALS
D10326_s_at,0.14594178480331696,0.3559176837495821,0.9999999999999999,4.859891493408249,4.392317422778761,7,4,0.7185910452200878,False,0.44865043356381173,GSE833,Spinal cord - human ALS
D10495_at,0.9802399341067587,0.020018205952890365,4.200842671059285,11.189056890512065,5.671681818165805,7,4,0.3953181059849985,False,1.6985748469202728,GSE833,Spinal cord - human ALS
D10511_at,0.10092222220631611,0.43135466337790934,0.8739267824714938,10.579377417147148,9.864600339318645,7,4,0.746136749962831,False,0.36516550244041546,GSE833,Spinal cord - human ALS
D10522_at,0.09631378898560322,0.110081926892918,1.7971809280095818,12.51432302260435,11.706148292400739,7,4,0.5502804301463202,False,0.9582839770769743,GSE833,Spinal cord - human ALS
D10523_at,0.030202512586155528,0.47141455328653437,0.7526335358395064,12.507265929532496,12.24815071251886,7,4,0.7723838631918775,False,0.3265970142714446,GSE833,Spinal cord - human ALS
D10537_s_at,-0.13995159518564804,0.26638173155854467,-1.2066961201335071,11.11762332775837,12.250155001308112,7,4,0.6904030631626938,False,0.5744955623672148,GSE833,Spinal cord - human ALS
D10656_at,0.3812087093644214,0.2816536380930994,1.1956611049738477,9.094718111539658,6.982870478712728,7,4,0.7062342012378899,False,0.5502846346521231,GSE833,Spinal cord - human ALS
D10667_s_at,0.1856514853113296,0.3559176837495825,0.9999999999999991,4.995516340112538,4.392317422778761,7,4,0.7185910452200878,False,0.44865043356381124,GSE833,Spinal cord - human ALS
D10704_at,0.6085567000033842,0.08152679676403454,2.4357687283338914,10.459321651903197,6.8597722678552895,7,4,0.5147338722194712,False,1.0886996210272901,GSE833,Spinal cord - human ALS
D10922_s_at,0.001526596488891065,0.994580524410696,0.007045489704390994,5.456479509191532,5.450708756092687,7,4,0.9989552908611602,False,0.0023600492499616086,GSE833,Spinal cord - human ALS
D10923_at,0.3093311565947278,0.41770153082780304,0.8523526996960897,6.7236691613322455,5.426107318599169,7,4,0.7367481326745606,False,0.37913393309291255,GSE833,Spinal cord - human ALS
D10925_at,0.3259260496947821,0.19208644158631744,1.4695126654966733,5.5056327083027075,4.392317422778761,7,4,0.6254409467162363,False,0.7165032887148555,GSE833,Spinal cord - human ALS
D10995_at,-0.009327683482914607,0.910133101338878,-0.11632390567175722,10.561381256780047,10.629886639194929,7,4,0.9728572739707195,False,0.04089509015145834,GSE833,Spinal cord - human ALS
D11086_at,0.580342613258197,0.13703646207103237,1.9802431665819609,11.316762122908036,7.568706297081421,7,4,0.5874582117806786,False,0.8631638622642485,GSE833,Spinal cord - human ALS
D11094_at,0.27192891789602663,0.5033978306950007,0.7131455841490968,9.083225400118831,7.522831430148674,7,4,0.7880615685253651,False,0.29808866029981484,GSE833,Spinal cord - human ALS
