gene,log2FC,p_value,t_statistic,mean_ALS,mean_Control,adj_p_value,neg_log10_pval,dataset,description
Gene_20,-0.29507529164547674,0.6075299340213064,-0.5302218083368095,-0.1785520582742909,0.11652323337118585,0.9762628006637499,0.21643231878314995,GSE56500,Muscle tissue from ALS patients
Gene_21,0.957319404963173,0.2707979342107154,1.1656700705315424,0.2850431837185596,-0.6722762212446134,0.9528063719131828,0.5673546530013286,GSE56500,Muscle tissue from ALS patients
Gene_22,-0.37779801517907374,0.574433862769718,-0.5804863607756787,-0.26789755279964994,0.10990046237942379,0.9762628006637499,0.2407599664319264,GSE56500,Muscle tissue from ALS patients
Gene_23,-0.15111661293100534,0.82709403895732,-0.2242290659706914,0.009829887719204808,0.16094650065021016,0.9958989030190488,0.08244510921599955,GSE56500,Muscle tissue from ALS patients
Gene_24,-0.5160149574669469,0.15614488019534326,-1.5335586980586071,-0.1304322495041427,0.38558270796280425,0.9377764283423308,0.8064722511991586,GSE56500,Muscle tissue from ALS patients
Gene_25,-0.30786337927773166,0.4643837021746595,-0.7607200197146226,0.010818934797053112,0.31868231407478476,0.9733396406026348,0.3331230304920668,GSE56500,Muscle tissue from ALS patients
Gene_26,0.19612532791248116,0.6826105793453796,0.42107016251298185,0.5561824747462106,0.36005714683372947,0.983912982292182,0.1658269851524337,GSE56500,Muscle tissue from ALS patients
Gene_27,0.2774714742045873,0.5846990750989174,0.5647344844837667,0.1636721499153341,-0.11379932428925317,0.9762628006637499,0.23306759314707423,GSE56500,Muscle tissue from ALS patients
Gene_28,0.24671729455809976,0.5252543101920951,0.6582289190463927,-0.3127015535080624,-0.5594188480661622,0.9733396406026348,0.2796303751238898,GSE56500,Muscle tissue from ALS patients
Gene_29,0.5642205389148542,0.17637090133830075,1.454848073771509,0.25868225047031096,-0.3055382884445432,0.9377764283423308,0.753573065636416,GSE56500,Muscle tissue from ALS patients
Gene_30,0.4250168096535235,0.22085328731395,1.305821495107353,0.4389934201185184,0.013976610464994885,0.9527406485136978,0.6558961320556529,GSE56500,Muscle tissue from ALS patients
Gene_31,1.2598620927859383,0.10716945538184595,1.7699022105077413,0.8086519951604642,-0.4512100976254742,0.9367758740301844,0.9699289762974667,GSE56500,Muscle tissue from ALS patients
Gene_32,0.19461893247179346,0.7688816938670684,0.3019430047110846,0.33045135373986706,0.1358324212680736,0.9903181213196264,0.11414047899355659,GSE56500,Muscle tissue from ALS patients
Gene_33,-0.07413286831667551,0.9026018236653378,-0.12551701066238719,-0.23829806165879344,-0.16416519334211793,0.999595317338926,0.044503793343024595,GSE56500,Muscle tissue from ALS patients
Gene_34,-0.42203330792129995,0.4701369394750413,-0.7506861061943694,-0.005788349469240783,0.41624495845205917,0.9733396406026348,0.3277756242001531,GSE56500,Muscle tissue from ALS patients
Gene_35,1.792396794583173,0.016659961922413397,2.8703073323750834,1.0921171794863282,-0.7002796150968447,0.9323688393854009,1.7783259955405544,GSE56500,Muscle tissue from ALS patients
Gene_36,0.9728704863638054,0.15133409320714042,1.5535837357283657,0.378850223537268,-0.5940202628265374,0.9377764283423308,0.8200632211918129,GSE56500,Muscle tissue from ALS patients
Gene_37,-0.3114686954844248,0.508080250104567,-0.6863720851264233,-0.46352648852182776,-0.152057793037403,0.9733396406026348,0.29406768648570647,GSE56500,Muscle tissue from ALS patients
Gene_38,-0.2410737265050264,0.6516219818616132,-0.46539021302919925,-0.1489685325703074,0.09210519393471898,0.9827004949285849,0.18600427359591631,GSE56500,Muscle tissue from ALS patients
Gene_39,-1.7189672593884144,0.033596864418776434,-2.461382471585549,-0.6386015074827439,1.0803657519056704,0.9323688393854009,1.4737012532401406,GSE56500,Muscle tissue from ALS patients
Gene_40,-1.1629461955153368,0.06004950338827361,-2.119743610969531,-0.7775075285589198,0.3854386669564171,0.9323688393854009,1.2214905798784645,GSE56500,Muscle tissue from ALS patients
Gene_41,0.051492588056583,0.9412208800300422,0.07560968069085841,0.008422232477267677,-0.04307035557931532,0.999595317338926,0.026308447006805246,GSE56500,Muscle tissue from ALS patients
Gene_42,-0.4381513396585895,0.14598184310955642,-1.5765314818138643,-0.5627635225452365,-0.12461218288664706,0.9367758740301844,0.8357011574189481,GSE56500,Muscle tissue from ALS patients
Gene_43,0.5812766869444852,0.3142728007670504,1.0595447499175137,-0.12532728618576533,-0.7066039731302506,0.9528063719131828,0.5026932040537911,GSE56500,Muscle tissue from ALS patients
Gene_44,-0.2541020531626758,0.5944113717714525,-0.5499673964882665,-0.49076962088071435,-0.23666756771803854,0.9762628006637499,0.2259128906163413,GSE56500,Muscle tissue from ALS patients
Gene_45,-0.27721361324848587,0.6647387266244033,-0.4465155503731138,-0.26519694993617654,0.012016663312309342,0.983912982292182,0.17734901918079468,GSE56500,Muscle tissue from ALS patients
Gene_46,-0.4093300498903494,0.3930712071644531,-0.8925471343595186,0.07129403150360679,0.4806240813939562,0.9690482800349993,0.4055287674940063,GSE56500,Muscle tissue from ALS patients
Gene_47,-0.8160550851026277,0.2838635285763093,-1.1324616460180634,-0.7458962836700049,0.0701588014326228,0.9528063719131828,0.5468904030202834,GSE56500,Muscle tissue from ALS patients
Gene_48,-0.23825004220804047,0.6924910149945362,-0.40712925757049884,0.09914267383603888,0.33739271604407933,0.983912982292182,0.15958585715681,GSE56500,Muscle tissue from ALS patients
Gene_49,0.19481843080446337,0.628686975268556,0.498832598463944,0.06346711868716572,-0.13135131211729764,0.977290200919188,0.20156553698970212,GSE56500,Muscle tissue from ALS patients
Gene_50,1.0087727735910978,0.14260677159113766,1.5913869737880812,0.7250496311933508,-0.28372314239774715,0.9367758740301844,0.8458598517994327,GSE56500,Muscle tissue from ALS patients
Gene_51,-0.17478625686990945,0.779624323201517,-0.28746630815615665,0.42743569318618047,0.6022219500560899,0.9912668823030264,0.10811461995536911,GSE56500,Muscle tissue from ALS patients
Gene_52,0.7552099944193629,0.26033132898841516,1.1931997820438491,0.18608260676827096,-0.5691273876510919,0.9528063719131828,0.5844735645528184,GSE56500,Muscle tissue from ALS patients
Gene_53,0.7795113588532704,0.2535283747124354,1.2115707697159015,-0.05921904910918111,-0.8387304079624515,0.9528063719131828,0.5959734276859865,GSE56500,Muscle tissue from ALS patients
Gene_54,-0.10178807185164374,0.8716046594393692,-0.165818008534122,0.344229726633557,0.44601779848520073,0.9978349838213592,0.059680456760570925,GSE56500,Muscle tissue from ALS patients
Gene_55,-0.19422705320607028,0.8001410801411147,-0.2599966946479269,-0.38385242407594317,-0.18962537086987288,0.9912668823030264,0.09683343185191784,GSE56500,Muscle tissue from ALS patients
Gene_56,-0.6704117200571356,0.2852730790403638,-1.1289512048254822,-0.37629370740450724,0.2941180126526284,0.9528063719131828,0.5447392103824054,GSE56500,Muscle tissue from ALS patients
Gene_57,-0.09764050671361443,0.8356756507674263,-0.2129088555416894,0.005157949210373575,0.10279845592398801,0.997584862097931,0.07796225176534126,GSE56500,Muscle tissue from ALS patients
Gene_58,0.488248318922513,0.47174870662522295,0.7478892045212043,0.056738422323096116,-0.4315098965994169,0.9733396406026348,0.3262892818494088,GSE56500,Muscle tissue from ALS patients
Gene_59,-0.22109840174983392,0.6940780467015377,-0.4048980510507353,-0.06949194278638944,0.1516064589634445,0.983912982292182,0.15859169187074365,GSE56500,Muscle tissue from ALS patients
Gene_60,-0.04763826004505689,0.9191613345952288,-0.10408308107573802,-0.3367343083453836,-0.2890960483003267,0.999595317338926,0.03660825295022944,GSE56500,Muscle tissue from ALS patients
Gene_61,0.4142462009243655,0.5587390458375743,0.604871581156548,0.24102383157911797,-0.17322236934524748,0.9761706548489417,0.2527909781847125,GSE56500,Muscle tissue from ALS patients
Gene_62,-0.3801189547182457,0.6023868730102298,-0.5379361928606612,-0.46581331006679294,-0.08569435534854726,0.9762628006637499,0.22012450068739828,GSE56500,Muscle tissue from ALS patients
Gene_63,-0.7632425954385589,0.21066390948730293,-1.3375611820721554,0.011079685368521407,0.7743222808070803,0.9474395535372327,0.6764098604671156,GSE56500,Muscle tissue from ALS patients
Gene_64,0.718760124841937,0.19213612131282146,1.3987260034056042,0.48928814140876997,-0.22947198343316697,0.9377764283423308,0.7163909807283562,GSE56500,Muscle tissue from ALS patients
Gene_65,0.21240498615003348,0.676780414689997,0.4293377990710894,0.2456185686664334,0.033213582516399914,0.983912982292182,0.16955221781054267,GSE56500,Muscle tissue from ALS patients
Gene_66,-0.08421449396751604,0.8518348696893492,-0.19167235810682232,-0.06518798036405421,0.01902651360346183,0.9978349838213592,0.06964458614098167,GSE56500,Muscle tissue from ALS patients
Gene_67,-0.20039141707302321,0.7136549701917017,-0.3775492723519807,-0.10652239626278376,0.09386902081023944,0.983912982292182,0.1465117052526345,GSE56500,Muscle tissue from ALS patients
Gene_68,-0.13402487025921428,0.8243876011131672,-0.2278056516844954,0.5327507359864464,0.6667756062456607,0.9956533589889552,0.08386854868397806,GSE56500,Muscle tissue from ALS patients
Gene_69,-1.0431703444678562,0.026754606393584932,-2.594240215008078,-0.7895020358885061,0.25366830857935,0.9323688393854009,1.5726014338637693,GSE56500,Muscle tissue from ALS patients
Gene_70,0.024472130062761333,0.9662692268406908,0.04335861160707934,0.09065782989285466,0.06618569983009333,0.999595317338926,0.014901851389022981,GSE56500,Muscle tissue from ALS patients
Gene_71,-0.17847053540510044,0.7903943319607524,-0.27301839551316986,0.173407890220598,0.35187842562569843,0.9912668823030264,0.10215618280174747,GSE56500,Muscle tissue from ALS patients
Gene_72,0.602107265179283,0.3296045572783092,1.0248090699192824,0.3814301236217899,-0.22067714155749316,0.9535939495568917,0.4820067921595717,GSE56500,Muscle tissue from ALS patients
Gene_73,-0.07229094358678978,0.9067954354218474,-0.12008341257015012,0.47903511382189334,0.5513260574086831,0.999595317338926,0.042490674668252106,GSE56500,Muscle tissue from ALS patients
Gene_74,0.4771745205583245,0.21734769775009583,1.3166013489447543,0.8771808172691177,0.4000062967107932,0.9527406485136978,0.6628449557019217,GSE56500,Muscle tissue from ALS patients
Gene_75,-0.09774027065684443,0.8578566437054312,-0.18378324545907693,0.2533444663772848,0.35108473703412924,0.9978349838213592,0.06658528097346343,GSE56500,Muscle tissue from ALS patients
Gene_76,0.5962411502877201,0.15809198929054338,1.5256072028116716,0.46751143162175235,-0.1287297186659677,0.9377764283423308,0.8010901357291089,GSE56500,Muscle tissue from ALS patients
Gene_77,0.562137601447261,0.4694949138862967,0.7518019181960847,0.1649872533492255,-0.39715034809803546,0.9733396406026348,0.32836910815416454,GSE56500,Muscle tissue from ALS patients
Gene_78,-0.025190943380407893,0.9687560122986898,-0.040160052067921226,-0.17350022619793984,-0.14830928281753195,0.999595317338926,0.013785589156557705,GSE56500,Muscle tissue from ALS patients
Gene_79,-0.39188351791143156,0.340681656827035,-1.000459112267216,0.0834663252513294,0.47534984316276097,0.9615422597515856,0.4676512493298611,GSE56500,Muscle tissue from ALS patients
Gene_80,0.8545189838211903,0.1272493097858233,1.6632020948419017,0.7046302897420341,-0.1498886940791562,0.9367758740301844,0.8953445646455944,GSE56500,Muscle tissue from ALS patients
Gene_81,-0.7328287156958648,0.2645669493349224,-1.1819548380768006,-0.8373150400586685,-0.10448632436280364,0.9528063719131828,0.5774644104054666,GSE56500,Muscle tissue from ALS patients
Gene_82,0.8449915038334302,0.11837022490211568,1.7083522338971844,0.17078583820409624,-0.674205665629334,0.9367758740301844,0.9267575272325143,GSE56500,Muscle tissue from ALS patients
Gene_83,0.4548591643715041,0.28696246655510793,1.1247616406731722,0.7939870498647776,0.33912788549327355,0.9528063719131828,0.5421749033844004,GSE56500,Muscle tissue from ALS patients
Gene_84,0.4188324735757444,0.48176785875952377,0.7306375589471665,0.5692307047701983,0.15039823119445395,0.9733396406026348,0.3171621774157179,GSE56500,Muscle tissue from ALS patients
Gene_85,1.0680197481841678,0.07807449523806775,1.9627846351448104,0.7051530150370908,-0.36286673314707696,0.9367758740301844,1.1074908148599216,GSE56500,Muscle tissue from ALS patients
Gene_86,-0.6816145156008543,0.2686096030421621,-1.1713550995340132,-0.09215352998558039,0.5894609856152739,0.9528063719131828,0.5708784649596746,GSE56500,Muscle tissue from ALS patients
Gene_87,0.5567631334328861,0.3112187322135997,1.066616574283986,0.44059917714139507,-0.11616395629149101,0.9528063719131828,0.5069342707692251,GSE56500,Muscle tissue from ALS patients
Gene_88,0.241705077262029,0.763728249980144,0.3089121095119086,-0.12611385653424745,-0.36781893379627645,0.9903181213196264,0.11706114473381796,GSE56500,Muscle tissue from ALS patients
Gene_89,-0.29434035229558675,0.5982719710587252,-0.5441330986882092,-0.1495412340609254,0.14479911823466132,0.9762628006637499,0.22310134330482292,GSE56500,Muscle tissue from ALS patients
Gene_90,0.19405384513517082,0.6616723098194958,0.4509124505089022,0.31153003217329894,0.11747618703812814,0.983912982292182,0.1793570396713851,GSE56500,Muscle tissue from ALS patients
Gene_91,-0.3002370877594553,0.717174491753628,-0.37266546666723677,-0.08134442794412348,0.21889265981533182,0.983912982292182,0.14437516569051725,GSE56500,Muscle tissue from ALS patients
Gene_92,-0.16499706233594283,0.7607914817499112,-0.31289086109686987,0.15298293744531336,0.3179799997812562,0.9903181213196264,0.11873435864913803,GSE56500,Muscle tissue from ALS patients
Gene_93,1.0598225676074748,0.09763159666592723,1.8271377706559273,0.9816844115742723,-0.07813815603320261,0.9367758740301844,1.010409608184319,GSE56500,Muscle tissue from ALS patients
Gene_94,0.1824635975037598,0.6852097247108704,0.41739440471403283,0.5125246006614453,0.33006100315768555,0.983912982292182,0.16417648201957566,GSE56500,Muscle tissue from ALS patients
Gene_95,0.9716226862218524,0.12354303175534036,1.6816921138906749,0.1493618999480402,-0.8222607862738123,0.9367758740301844,0.9081817452481306,GSE56500,Muscle tissue from ALS patients
Gene_96,0.8067610701781558,0.4121672684518204,0.8557569551598827,0.3756776947580979,-0.43108337542005787,0.9690482800349993,0.3849264999298738,GSE56500,Muscle tissue from ALS patients
Gene_97,1.1352643922137233,0.009593595533998288,3.193707088927801,1.1431124462262308,0.007848054012507377,0.9323688393854009,2.0180185953401515,GSE56500,Muscle tissue from ALS patients
Gene_98,-0.06723648968673768,0.9165103981303856,-0.10751053040817696,-0.3852634046431243,-0.31802691495638663,0.999595317338926,0.03786260345132096,GSE56500,Muscle tissue from ALS patients
Gene_99,-0.4828192963962845,0.36206270648504646,-0.9550635607467372,-0.32142134240333414,0.16139795399295034,0.9615422597515856,0.4412162064778324,GSE56500,Muscle tissue from ALS patients
Gene_100,0.5675926370464272,0.2676256777595699,1.1739231972144093,0.07514437585348545,-0.49244826119294166,0.9528063719131828,0.5724722198493276,GSE56500,Muscle tissue from ALS patients
Gene_101,-0.12413121672630985,0.8373811713258332,-0.21066266683841298,0.12246884062281387,0.2466000573491237,0.997584862097931,0.07707680852864827,GSE56500,Muscle tissue from ALS patients
Gene_102,0.22608807798920977,0.7665896147073007,0.30504063382627844,0.45935053835429124,0.23326246036508147,0.9903181213196264,0.1154370686009249,GSE56500,Muscle tissue from ALS patients
Gene_103,1.1573882321436002,0.02669824958777378,2.5954691823500364,0.4564640289320685,-0.7009242032115317,0.9323688393854009,1.5735172112680313,GSE56500,Muscle tissue from ALS patients
Gene_104,-0.5210363416471836,0.44715767934009854,-0.7912521210712753,-0.2962299355522302,0.2248064060949534,0.9690482800349993,0.34953930641590053,GSE56500,Muscle tissue from ALS patients
Gene_105,-0.362969456812732,0.48578317172661967,-0.7237872283029897,-0.16532316159462754,0.19764629521810448,0.9733396406026348,0.31355753389658425,GSE56500,Muscle tissue from ALS patients
Gene_106,0.18832101074255503,0.7284088109288646,0.35713996527062297,0.44312346310462886,0.25480245236207383,0.9863513349220567,0.1376248095621216,GSE56500,Muscle tissue from ALS patients
Gene_107,-1.7331052249357939,0.010679760797587336,-3.130590306337136,-1.116948943230473,0.616156281705321,0.9323688393854009,1.9714384744096398,GSE56500,Muscle tissue from ALS patients
Gene_108,0.46924080810741176,0.20336392329332176,1.3610979989394383,0.256973992493418,-0.21226681561399374,0.9378568521992909,0.6917260883075486,GSE56500,Muscle tissue from ALS patients
Gene_109,1.2949427466028995,0.001310347557592871,4.411992938612172,0.7168918324226415,-0.578050914180258,0.8735650383952474,2.882613496462613,GSE56500,Muscle tissue from ALS patients
Gene_110,-0.327495054696424,0.594846602290787,-0.5493086612381503,-0.15144110108713374,0.17605395360929024,0.9762628006637499,0.22559501472151625,GSE56500,Muscle tissue from ALS patients
Gene_111,-0.23340857459924683,0.5498591337323068,-0.6188384420646482,0.028832066995791345,0.2622406415950382,0.9746090050398735,0.25974855646663186,GSE56500,Muscle tissue from ALS patients
Gene_112,0.18207318517070126,0.8223125406468533,0.23055002446310688,-0.6244315261632277,-0.806504711333929,0.9956533589889552,0.08496308649847249,GSE56500,Muscle tissue from ALS patients
Gene_113,-0.018331883167301305,0.968286448824847,-0.040763979499744266,-0.14766840690280275,-0.12933652373550145,0.999595317338926,0.01399614605830935,GSE56500,Muscle tissue from ALS patients
Gene_114,-0.9379763097825937,0.18807228941649806,-1.4128053185262006,-0.46246418096793135,0.47551212881466237,0.9377764283423308,0.7256751887135638,GSE56500,Muscle tissue from ALS patients
Gene_115,0.14315002797321424,0.8075255727448316,0.25016307929784404,0.463832617645255,0.3206825896720408,0.9912668823030264,0.09284371552799084,GSE56500,Muscle tissue from ALS patients
Gene_116,-0.38122964317077124,0.5523593939780754,-0.6148930455183874,-0.058243165813031274,0.32298647735773994,0.9753308515851811,0.2577782555449715,GSE56500,Muscle tissue from ALS patients
Gene_117,-0.840728906463448,0.18411731605297105,-1.4267585611265028,-0.042456212141197436,0.7982726943222506,0.9377764283423308,0.7349053646051339,GSE56500,Muscle tissue from ALS patients
Gene_118,1.2058404031470367,0.07384398401871241,1.9962824971735806,0.6621188338036553,-0.5437215693433813,0.9367758740301844,1.131684880364227,GSE56500,Muscle tissue from ALS patients
Gene_119,-0.2995820645936484,0.43924994503699843,-0.8055263686446955,0.15041217277741864,0.44999423737106703,0.9690482800349993,0.3572882841755924,GSE56500,Muscle tissue from ALS patients
Gene_120,-0.4765790245913041,0.3593347970101368,-0.9607445564716796,0.07814596581023514,0.5547249904015392,0.9615422597515856,0.4445007248555907,GSE56500,Muscle tissue from ALS patients
Gene_121,0.5401745020912935,0.4480215193876286,0.7897029147529241,0.46361386435533336,-0.07656063773596014,0.9690482800349993,0.34870112545085225,GSE56500,Muscle tissue from ALS patients
Gene_122,0.16507481063851054,0.7528754953836592,0.3236426302648779,0.22022509916253843,0.05515028852402789,0.9903181213196264,0.12327683806035523,GSE56500,Muscle tissue from ALS patients
Gene_123,0.002958890763294836,0.9961708000794973,0.00492050168427423,-0.11280299618171001,-0.11576188694500485,0.999595317338926,0.0016661925275499134,GSE56500,Muscle tissue from ALS patients
Gene_124,-1.1785149149661072,0.09748246235448106,-1.8280728733486253,0.2272621055287569,1.405777020494864,0.9367758740301844,1.0110735093041225,GSE56500,Muscle tissue from ALS patients
Gene_125,-0.5166819504680784,0.27122383556967145,-1.1645678614278205,-0.20296844214122642,0.313713508326852,0.9528063719131828,0.5666721466578201,GSE56500,Muscle tissue from ALS patients
Gene_126,-0.3484399182550966,0.6157723180772132,-0.5179283530551398,-0.10725428401748989,0.24118563423760672,0.9762628006637499,0.2105798386165434,GSE56500,Muscle tissue from ALS patients
Gene_127,1.0081053971108698,0.13686977827330815,1.6173691496555418,0.4226508037941077,-0.5854545933167621,0.9367758740301844,0.8636924362932243,GSE56500,Muscle tissue from ALS patients
Gene_128,-0.4484457841285067,0.5649239246043634,-0.5952172424435062,-0.3860905150775041,0.06235526905100266,0.9762628006637499,0.24801003244434577,GSE56500,Muscle tissue from ALS patients
Gene_129,-0.24808908726147513,0.6236501934466354,-0.5062564442520552,-0.002612877530723664,0.24547620973075146,0.976877019287109,0.20505893860882066,GSE56500,Muscle tissue from ALS patients
Gene_130,0.01923930756955944,0.9761483260425069,0.030654419171236187,-0.30887624957232196,-0.3281155571418814,0.999595317338926,0.010484186137170932,GSE56500,Muscle tissue from ALS patients
Gene_131,0.011191933752354416,0.9843464821016614,0.020116090821492436,-0.18043797229484515,-0.19162990604719957,0.999595317338926,0.00685200646837785,GSE56500,Muscle tissue from ALS patients
Gene_132,1.0359245794455672,0.14326941463545498,1.5884459614027946,0.03164824769754584,-1.0042763317480212,0.9367758740301844,0.843846513530018,GSE56500,Muscle tissue from ALS patients
Gene_133,0.7158833361596153,0.24425088447150423,1.2372745007600014,0.5269034125344191,-0.18897992362519622,0.9528063719131828,0.6121638549565867,GSE56500,Muscle tissue from ALS patients
Gene_134,-0.7101135586673418,0.32159844383451075,-1.0427920002020628,-0.16316728774801711,0.5469462709193247,0.9528063719131828,0.4926860614028153,GSE56500,Muscle tissue from ALS patients
Gene_135,0.08112055152653597,0.894458219343901,0.1360803511192656,0.31323718719813354,0.23211663567159757,0.9989958531488483,0.04843994076700696,GSE56500,Muscle tissue from ALS patients
Gene_136,-0.6146164576536348,0.2880421068650649,-1.1220942723220657,-0.14725605397345504,0.4673604036801797,0.9528063719131828,0.540544021121066,GSE56500,Muscle tissue from ALS patients
Gene_137,0.5252865102390661,0.3482893714306238,0.9840734303845329,0.6569081655532414,0.13162165531417525,0.9615422597515856,0.4580597784830812,GSE56500,Muscle tissue from ALS patients
Gene_138,0.9630114339066156,0.14038344887173215,1.6013440544684117,0.46974017467929413,-0.4932712592273214,0.9367758740301844,0.8526840922588748,GSE56500,Muscle tissue from ALS patients
Gene_139,-0.8551319380427892,0.09210033313800074,-1.8627363641938468,-0.088761874970129,0.7663700630726602,0.9367758740301844,1.0357387989048474,GSE56500,Muscle tissue from ALS patients
Gene_140,-0.010647316505055324,0.97939650928649,-0.02647866235285888,-0.03186141629351177,-0.021214099788456443,0.999595317338926,0.009041448204585379,GSE56500,Muscle tissue from ALS patients
Gene_141,-0.5608630451421605,0.3115572658330717,-1.065830089301995,-0.01457501655253901,0.5462880285896214,0.9528063719131828,0.506462116101037,GSE56500,Muscle tissue from ALS patients
Gene_142,0.43304390319050423,0.5025595324861816,0.6955405089834114,0.2723089312257836,-0.1607349719647206,0.9733396406026348,0.29881248495457635,GSE56500,Muscle tissue from ALS patients
Gene_143,-0.12113519244810791,0.7577258362248905,-0.3170499816287465,0.17500076291824043,0.29613595536634835,0.9903181213196264,0.12048790433219024,GSE56500,Muscle tissue from ALS patients
Gene_144,0.2645036509414983,0.6941779443330344,0.4047576781311788,0.21834813716406756,-0.04615551377743073,0.983912982292182,0.1585291890031612,GSE56500,Muscle tissue from ALS patients
Gene_145,-0.06198119381362148,0.9246078713502814,-0.09704530807975914,0.0449458954230168,0.10692708923663828,0.999595317338926,0.034042413656490765,GSE56500,Muscle tissue from ALS patients
Gene_146,-0.5945289936235163,0.4140645391629445,-0.852166410142043,0.03592976621321744,0.6304587598367337,0.9690482800349993,0.38293196125152595,GSE56500,Muscle tissue from ALS patients
Gene_147,0.38871992017617446,0.5338584138924325,0.6443346886347194,0.2634063340740484,-0.12531358610212606,0.9733396406026348,0.27257390817460364,GSE56500,Muscle tissue from ALS patients
Gene_148,-0.013135081522178127,0.9754537325344115,-0.03154743916822471,-0.5433253547742237,-0.5301902732520456,0.999595317338926,0.010793325122901242,GSE56500,Muscle tissue from ALS patients
Gene_149,0.1612032592547532,0.7659290817988226,0.30593390168403295,0.06844764113797046,-0.09275561811678275,0.9903181213196264,0.11581144030116623,GSE56500,Muscle tissue from ALS patients
Gene_150,-0.5870496922389745,0.40505691984084236,-0.8693149854705065,-0.6281444844743896,-0.041094792235415144,0.9690482800349993,0.3924839441042349,GSE56500,Muscle tissue from ALS patients
Gene_151,0.10099029382867741,0.863221757461636,0.1767649860441839,-0.25360527496198143,-0.35459556879065884,0.9978349838213592,0.06387762181628903,GSE56500,Muscle tissue from ALS patients
Gene_152,-0.17989456495010755,0.6599839516430663,-0.453337380241863,0.1418983524166911,0.32179291736679866,0.983912982292182,0.1804666247575222,GSE56500,Muscle tissue from ALS patients
