gene,log2FC,p_value,t_statistic,mean_ALS,mean_Control,n_ALS,n_Control,adj_p_value,significant,neg_log10_pval,dataset,description
GENE_00049,0.009053088222306988,0.9857848605459845,0.01795526972566271,927.7366145694662,921.9331812654175,153,23,0.9940495621107097,False,0.0062178559234596165,GSE124439,Spinal cord - human ALS patients
GENE_00050,-0.22287709673267017,0.6936365424975018,-0.3985730423760525,627.956781744817,732.8624101581885,153,23,0.907690833415321,False,0.15886803521614293,GSE124439,Spinal cord - human ALS patients
GENE_00051,0.02179962177209716,0.9598179075821565,0.05085729350282302,821.66399752458,809.3417014581473,153,23,0.987873515420087,False,0.017811151578463007,GSE124439,Spinal cord - human ALS patients
GENE_00052,1.316022753697733,0.00023137682963709572,3.8026098128878645,1030.8608376218838,414.0356310955044,153,23,0.006088863937818308,True,3.635680133995267,GSE124439,Spinal cord - human ALS patients
GENE_00053,-0.6753278144854963,0.11611217864152001,-1.6284011708256778,659.5465636545654,1053.2692155105094,153,23,0.4503963484930955,False,0.9351222260889878,GSE124439,Spinal cord - human ALS patients
GENE_00054,0.25568726659479246,0.43452530349758267,0.7888480158235626,853.6098949357317,714.9734320133942,153,23,0.7891850771841313,False,0.36198492842267177,GSE124439,Spinal cord - human ALS patients
GENE_00055,0.13239052089528305,0.6936833741914712,0.3962757514414683,658.6978765342504,600.9422593505936,153,23,0.907690833415321,False,0.15883871429883736,GSE124439,Spinal cord - human ALS patients
GENE_00056,-0.26415396500683563,0.49565967479702144,-0.6901346741953074,778.8371223773902,935.3300994893947,153,23,0.8195431130903132,False,0.3048164123950625,GSE124439,Spinal cord - human ALS patients
GENE_00057,-0.0798447429912488,0.8738181629302668,-0.1600809256836169,771.2646389047321,815.1529091878297,153,23,0.9627789366794478,False,0.05857893241380438,GSE124439,Spinal cord - human ALS patients
GENE_00058,0.3968142113044161,0.22156531083123693,1.2367938153232396,814.6868715725242,618.7820936006785,153,23,0.6202836249474718,False,0.6544982335368281,GSE124439,Spinal cord - human ALS patients
GENE_00059,-0.18461083880966242,0.6306263749326915,-0.4853153873236656,709.1429542113992,805.9483161541712,153,23,0.8828736981332627,False,0.20022786954086966,GSE124439,Spinal cord - human ALS patients
GENE_00060,-1.3148137941341336,0.10047144815869839,-1.7125359371170807,644.3024813377473,1602.8327021906377,153,23,0.4232158726145678,False,0.9979573379335727,GSE124439,Spinal cord - human ALS patients
GENE_00061,-0.0931002751270815,0.7961421644976976,-0.2606060794026268,664.6121010889761,708.9150885199973,153,23,0.9401529852127132,False,0.09900937479489692,GSE124439,Spinal cord - human ALS patients
GENE_00062,-0.46255840546117644,0.3841380463491608,-0.8862220476395233,681.6763832645483,939.3386731618946,153,23,0.7594382080173476,False,0.4155126766900517,GSE124439,Spinal cord - human ALS patients
GENE_00063,-0.021668201195755955,0.9800178027987319,-0.025316882184531434,759.1561289036042,770.6441412680089,153,23,0.9939328628790384,False,0.008766034932989412,GSE124439,Spinal cord - human ALS patients
GENE_00064,-0.017358950811533158,0.9697701460333057,-0.03805993314733656,802.8593932240623,812.5779959313578,153,23,0.9907960098717709,False,0.013331189587955362,GSE124439,Spinal cord - human ALS patients
GENE_00065,-0.24880209243520107,0.6551574366247371,-0.4507506008584123,928.2797178333145,1103.0006144623558,153,23,0.8928283409985516,False,0.1836543249830626,GSE124439,Spinal cord - human ALS patients
GENE_00066,1.4852861543692515,0.00025029505280267135,3.854957522193653,2123.2634723527603,758.3823269297644,153,23,0.0064177910453117135,True,3.6015477343379776,GSE124439,Spinal cord - human ALS patients
GENE_00067,1.0953696408203322,0.004380270689931755,2.9387388457627517,1140.6464259708125,533.8410005272151,153,23,0.05351047544566315,False,2.3584990503381014,GSE124439,Spinal cord - human ALS patients
GENE_00068,0.48174768398234386,0.20884819192924645,1.2769525488579294,843.3029603369201,603.8973469442666,153,23,0.6059583041991582,False,0.6801692802195456,GSE124439,Spinal cord - human ALS patients
GENE_00069,-2.702474797125769,0.017911236430908632,-2.5572624407878854,276.3244316500438,1798.6442012451935,153,23,0.144912916107675,False,1.7468744333253696,GSE124439,Spinal cord - human ALS patients
GENE_00070,1.3100153927584415,5.855764005293964e-05,4.160936294992567,1338.8702484963912,539.988564898476,153,23,0.0022696759710441722,True,4.232416434214662,GSE124439,Spinal cord - human ALS patients
GENE_00071,-0.1262984590661883,0.7992801806774025,-0.2564770432140705,750.7505502469718,819.4364604163944,153,23,0.9406711035170311,False,0.09730095586429671,GSE124439,Spinal cord - human ALS patients
GENE_00072,-0.8360854481535585,0.455136437874201,-0.7599652432352123,862.1828065183608,1539.168465024119,153,23,0.798947571722998,False,0.3418583938185434,GSE124439,Spinal cord - human ALS patients
GENE_00073,0.9137623406811707,0.009554452530379147,2.641818371517337,802.798869818266,426.1248672698588,153,23,0.09459853990474403,False,2.01979419294671,GSE124439,Spinal cord - human ALS patients
GENE_00074,1.136623527483853,0.0077907732216434674,2.730681706129987,2597.0129836668557,1181.180708602597,153,23,0.08086017376631574,False,2.108419437163328,GSE124439,Spinal cord - human ALS patients
GENE_00075,1.1033718972576072,0.016409779433926377,2.424450071862645,1068.6363253448988,497.3726443895501,153,23,0.1353942197518678,False,1.7848972563187797,GSE124439,Spinal cord - human ALS patients
GENE_00076,0.7763549697714318,0.03582343044785213,2.1242444087121823,955.2640966341132,557.721416884363,153,23,0.22558835294617208,False,1.445832828502687,GSE124439,Spinal cord - human ALS patients
GENE_00077,0.5170522161782962,0.20049628174296125,1.3031078129208389,933.3362262892773,652.2136688755448,153,23,0.5967151242350037,False,0.6978936770761568,GSE124439,Spinal cord - human ALS patients
GENE_00078,-0.4546245400394993,0.3633241581950476,-0.9253866664204551,807.0476015526897,1105.9991023760685,153,23,0.7463520094392925,False,0.4397057240145655,GSE124439,Spinal cord - human ALS patients
GENE_00079,-0.7555270573322963,0.4977792511942555,-0.688989069233454,908.6137166891151,1533.96551211139,153,23,0.8203783321091893,False,0.3029632099364289,GSE124439,Spinal cord - human ALS patients
GENE_00080,1.6356496787004615,9.724487808362838e-07,5.103984354925703,2339.33022157961,752.8559997429217,153,23,9.763429600333318e-05,True,6.012133263818155,GSE124439,Spinal cord - human ALS patients
GENE_00081,0.8239684291676879,0.02943669676841101,2.253218810254167,809.0866250204713,457.0416819217788,153,23,0.19943561496213422,False,1.5311109258474052,GSE124439,Spinal cord - human ALS patients
GENE_00082,0.8923508822091613,0.005864043304090531,2.8568022826894053,782.7302147640106,421.68457638951185,153,23,0.06663685572830148,False,2.231802831228777,GSE124439,Spinal cord - human ALS patients
GENE_00083,-0.2739674412778099,0.5123482918006785,-0.6632005000723907,935.5835477402064,1131.2406268551206,153,23,0.8278617869984526,False,0.29043470741837335,GSE124439,Spinal cord - human ALS patients
GENE_00084,0.22038773694605243,0.6615908006705875,0.44120629981171117,821.6701161740228,705.2679894692802,153,23,0.8944707351843346,False,0.17941054221877667,GSE124439,Spinal cord - human ALS patients
GENE_00085,0.021016410107459,0.9608828646728005,0.0493760564893037,813.4235889985714,801.659960159335,153,23,0.9879362717543342,False,0.017329551277148744,GSE124439,Spinal cord - human ALS patients
GENE_00086,-1.1371172307782553,0.18939942833766624,-1.3525728464937827,490.22617022658557,1078.2088369274422,153,23,0.582409066228986,False,0.7226213361573058,GSE124439,Spinal cord - human ALS patients
GENE_00087,0.03774427295557852,0.9245304566552942,0.09531385350958549,824.1362566846415,802.854530427928,153,23,0.9784046056394032,False,0.03407877737721585,GSE124439,Spinal cord - human ALS patients
GENE_00088,-0.7839315243080094,0.19253309919922368,-1.3401897541447794,727.8976588919992,1253.3063092261318,153,23,0.5869911560951941,False,0.7154945982911147,GSE124439,Spinal cord - human ALS patients
GENE_00089,0.18301035472065166,0.6252572403192493,0.4930288976465536,769.5982418800941,677.9106560377352,153,23,0.8800709200921238,False,0.20394127054909317,GSE124439,Spinal cord - human ALS patients
GENE_00090,0.9678764988394997,0.22279957738271436,1.223677400063395,1480.5881539845486,756.9625819740751,153,23,0.6223451882198725,False,0.6520856372888346,GSE124439,Spinal cord - human ALS patients
GENE_00091,0.775805999096154,0.021128609375744033,2.368981073643539,856.8942680715372,500.479578423696,153,23,0.15910097421494002,False,1.6751290860198655,GSE124439,Spinal cord - human ALS patients
GENE_00092,1.039223489281254,0.0041531732386054804,2.919593176448138,2057.898245106061,1001.3512731874519,153,23,0.05152820395292159,False,2.381619953069933,GSE124439,Spinal cord - human ALS patients
GENE_00093,-0.24372003964555236,0.5094809344993269,-0.66715317414543,798.9627617279874,946.0053239676403,153,23,0.827616852662974,False,0.2928720632702351,GSE124439,Spinal cord - human ALS patients
GENE_00094,0.2978798119947727,0.4687985852750104,0.7321652733008612,913.9972648835517,743.4882983320532,153,23,0.808680214452396,False,0.3290137075876267,GSE124439,Spinal cord - human ALS patients
GENE_00095,1.100557167455877,0.00033973591964415583,3.7053911095010723,860.7576838743278,401.4026071423803,153,23,0.008012639614248957,True,3.468858533558126,GSE124439,Spinal cord - human ALS patients
GENE_00096,-0.12215376603513592,0.8332119519866068,-0.2124819871431189,795.0547559873489,865.3045503197775,153,23,0.9521385228383111,False,0.07924450895400593,GSE124439,Spinal cord - human ALS patients
GENE_00097,-0.1727939045283062,0.7361278227721104,-0.34057453726077797,851.4782624661998,959.8198196673229,153,23,0.9232722377885908,False,0.13304676731380896,GSE124439,Spinal cord - human ALS patients
GENE_00098,1.3597420634173434,0.0007559836856397491,3.451959812342183,1548.6616558421317,603.4390320780859,153,23,0.014823209522348023,True,3.121487576606046,GSE124439,Spinal cord - human ALS patients
GENE_00099,-0.21368568693817913,0.6134611233025538,-0.5093723172446486,929.4531191889831,1077.837502947785,153,23,0.8746237857179266,False,0.21221295448572128,GSE124439,Spinal cord - human ALS patients
GENE_00100,0.36818719407014255,0.2523610142303082,1.1545193508488882,998.2608632463869,773.4079919804947,153,23,0.6486770613434761,False,0.5979777358478376,GSE124439,Spinal cord - human ALS patients
GENE_00101,0.10875399992135702,0.7944882153511496,0.2627989828877287,651.6089016256167,604.2947099979215,153,23,0.9401529852127132,False,0.09991254030169221,GSE124439,Spinal cord - human ALS patients
GENE_00102,-0.7977278460655287,0.08972115492565227,-1.7684923359922409,655.5087953959704,1139.5110299864116,153,23,0.3981111749988697,False,1.0471051446453614,GSE124439,Spinal cord - human ALS patients
GENE_00103,0.7509119168956423,0.017383718391360627,2.417662590995653,968.953459528877,575.7791133099545,153,23,0.14156122468534713,False,1.7598573220113205,GSE124439,Spinal cord - human ALS patients
GENE_00104,0.5244102914602967,0.17655504079390874,1.3661541884124797,964.1191680323362,670.2973301434441,153,23,0.5637134124965159,False,0.7531198784536052,GSE124439,Spinal cord - human ALS patients
GENE_00105,0.4999311491358559,0.2565686720063066,1.1479800197840608,881.3175142438326,623.215332183469,153,23,0.6509003752137679,False,0.5907963737031093,GSE124439,Spinal cord - human ALS patients
GENE_00106,-0.9179798100422077,0.1783784672451068,-1.3878776799461832,728.9685422937243,1377.3624708354048,153,23,0.5655626735735789,False,0.7486575721630284,GSE124439,Spinal cord - human ALS patients
GENE_00107,0.3987689163146279,0.5119975897676342,0.6571858435979698,932.7668395383182,707.508550916832,153,23,0.8277498130447525,False,0.2907320834637793,GSE124439,Spinal cord - human ALS patients
GENE_00108,0.16633229701219943,0.7046336274826401,0.3819459666087737,866.3402175504572,772.0002930440904,153,23,0.9111554544989138,False,0.1520366346693038,GSE124439,Spinal cord - human ALS patients
GENE_00109,0.4090476469797803,0.34379229369807573,0.9585136021932322,937.0021999932156,705.6754342497084,153,23,0.7318856078339565,False,0.46370386250036716,GSE124439,Spinal cord - human ALS patients
GENE_00110,0.043609344209622994,0.9170976132250034,0.10471797024120232,922.8765310986269,895.3975077822231,153,23,0.9763245273149431,False,0.037584436817643584,GSE124439,Spinal cord - human ALS patients
GENE_00111,-0.033474509907008614,0.948016483790534,-0.06576067781250174,780.8180778301416,799.1470328714806,153,23,0.984616850491952,False,0.02318411123046554,GSE124439,Spinal cord - human ALS patients
GENE_00112,0.7374564193793163,0.032353369888828615,2.202742446856417,938.6806580026688,563.0168159481092,153,23,0.2127812168472258,False,1.4900804770385334,GSE124439,Spinal cord - human ALS patients
GENE_00113,0.3036401176079534,0.47889261825026586,0.716329767258299,765.1348723837963,619.9165242273995,153,23,0.8117416745988607,False,0.31976185721064776,GSE124439,Spinal cord - human ALS patients
GENE_00114,1.0874326129392808,0.02379733136646426,2.280483163720344,969.3292222565215,456.16448588387755,153,23,0.17395710063204867,False,1.6234717420107145,GSE124439,Spinal cord - human ALS patients
GENE_00115,1.2362485681627575,0.0001196670248719826,3.9636332351208274,1801.5477958589197,764.7119687486131,153,23,0.003711457000501288,True,3.922025506143912,GSE124439,Spinal cord - human ALS patients
GENE_00116,0.8093112288562752,0.0032743681983442526,2.998070556268809,743.438549761611,424.24635653211857,153,23,0.04319746963514845,True,2.48487248634186,GSE124439,Spinal cord - human ALS patients
GENE_00117,-0.7793651965022239,0.07657238464387002,-1.847009034100651,696.5766058663843,1195.5870065653157,153,23,0.3622254689433989,False,1.1159278277454532,GSE124439,Spinal cord - human ALS patients
GENE_00118,1.025143302869652,0.00011014808499003427,4.020313976461789,731.936543310861,359.64543044925443,153,23,0.0035079007958609644,True,3.95802304899429,GSE124439,Spinal cord - human ALS patients
GENE_00119,-0.5441452628463989,0.30891214210387,-1.038400133854881,953.0027213088924,1389.626818147113,153,23,0.7023923194721919,False,0.5101650209796341,GSE124439,Spinal cord - human ALS patients
GENE_00120,-0.6992391457241215,0.09853191787397725,-1.7149424270038787,459.1939811172442,745.5695179755907,153,23,0.41964189895220294,False,1.0064230638054308,GSE124439,Spinal cord - human ALS patients
GENE_00121,0.5249297519510989,0.21543942368850177,1.260076102807843,945.3775239443531,657.0307140962407,153,23,0.6131757913944758,False,0.6666748213549859,GSE124439,Spinal cord - human ALS patients
GENE_00122,0.4707337119152111,0.3344368310806486,0.9701545008926501,974.0689790446587,702.885760879587,153,23,0.7243316176744922,False,0.47568590032909647,GSE124439,Spinal cord - human ALS patients
GENE_00123,0.7196580258827544,0.027051560733101596,2.2634602192950948,814.7710352499223,494.76267532885083,153,23,0.18917175337833286,False,1.567807673321918,GSE124439,Spinal cord - human ALS patients
GENE_00124,-0.03726904872842366,0.9189121554289954,-0.10261179956329092,820.6043946286492,842.0791998738091,153,23,0.9766849304931425,False,0.03672600356047507,GSE124439,Spinal cord - human ALS patients
GENE_00125,0.2831026973128673,0.35506190339511945,0.9363032614292737,713.3100687957378,586.213682214265,153,23,0.7393077683521286,False,0.4496959231161777,GSE124439,Spinal cord - human ALS patients
GENE_00126,-0.05905264683687207,0.9058517784005018,-0.11921377203436687,645.1601151321115,672.1158370050749,153,23,0.9756421767069365,False,0.04294285871275691,GSE124439,Spinal cord - human ALS patients
GENE_00127,-1.0899798697928198,0.21119980188384313,-1.2863669897547056,696.5026994937365,1482.6527227899198,153,23,0.6089959685231924,False,0.6753064935283487,GSE124439,Spinal cord - human ALS patients
GENE_00128,0.09740205265176696,0.8295886081211525,0.2168747013371411,830.7756565283626,776.5381966373224,153,23,0.9515272463901941,False,0.08113722029318465,GSE124439,Spinal cord - human ALS patients
GENE_00129,1.4596026943887412,0.00010512377695309457,4.062592727266841,2298.700235846822,835.791880211838,153,23,0.003391089579132083,True,3.9782990438990207,GSE124439,Spinal cord - human ALS patients
GENE_00130,0.02421508432032447,0.9425205164575261,0.07253128842578815,785.6299032017395,772.5534544285479,153,23,0.9828159712800064,False,0.02570918744862662,GSE124439,Spinal cord - human ALS patients
GENE_00131,-0.8584566523825636,0.3164658725380104,-1.0234138758676903,765.618980015536,1388.1419969291878,153,23,0.7098830698474886,False,0.49967311713969975,GSE124439,Spinal cord - human ALS patients
GENE_00132,0.5435894091470055,0.17207449996149565,1.382376914513731,926.8414568814087,635.8705827748822,153,23,0.5555598385223266,False,0.7642834838069399,GSE124439,Spinal cord - human ALS patients
GENE_00133,0.06868350590215558,0.8794296684295458,0.15302895263682925,830.8226193349464,792.1957648668274,153,23,0.9647100355743153,False,0.05579888711534062,GSE124439,Spinal cord - human ALS patients
GENE_00134,-0.624765717978633,0.1778108456450922,-1.3873957085456599,633.8438975645139,977.3621918296069,153,23,0.5649681257105449,False,0.750041752588736,GSE124439,Spinal cord - human ALS patients
GENE_00135,0.3130519643927302,0.27725532318636953,1.0963437192876737,665.0302661555198,535.3075631728108,153,23,0.6762324955765111,False,0.5571201068261488,GSE124439,Spinal cord - human ALS patients
GENE_00136,0.004272665272177793,0.9938598503436737,0.007770202648666331,785.2565600363447,782.9343956325255,153,23,0.9979424219661036,False,0.0026748535440571067,GSE124439,Spinal cord - human ALS patients
GENE_00137,0.5362177729238895,0.16181256526122886,1.4135273135585065,821.9655167700785,566.8079910804745,153,23,0.5379407089801491,False,0.7909877570640911,GSE124439,Spinal cord - human ALS patients
GENE_00138,-0.4825619507480025,0.6195014870538715,-0.5034760846274321,681.1091961442129,951.661206248148,153,23,0.8770671050835869,False,0.20795764680443818,GSE124439,Spinal cord - human ALS patients
GENE_00139,0.2187492627482187,0.5963380022879446,0.5350349658201642,776.915010051897,667.6109058032085,153,23,0.867268738684218,False,0.22450751388406232,GSE124439,Spinal cord - human ALS patients
GENE_00140,0.23328312271726676,0.39536810185065463,0.8564615444628901,593.5443198648411,504.9262342950545,153,23,0.7629643030695766,False,0.4029983723239744,GSE124439,Spinal cord - human ALS patients
GENE_00141,0.46440708575481454,0.19789289514191746,1.3078382513072444,827.7121757654786,599.9000260126892,153,23,0.5935599734310663,False,0.7035697977898127,GSE124439,Spinal cord - human ALS patients
GENE_00142,0.009740025197924676,0.984616877154235,0.01946119375717125,690.1020409411259,685.4586670167635,153,23,0.9940495621107097,False,0.0067327243299339715,GSE124439,Spinal cord - human ALS patients
GENE_00143,0.16179531624589324,0.6373167402261685,0.4756065582637409,723.6349821215522,646.8659782087755,153,23,0.8846706555055086,False,0.19564467387480552,GSE124439,Spinal cord - human ALS patients
GENE_00144,-0.3997435783660554,0.51401588078295,-0.6619940812212457,835.8157645119894,1102.6695096051599,153,23,0.8287905204497743,False,0.2890234630477978,GSE124439,Spinal cord - human ALS patients
GENE_00145,-0.8929210844991631,0.18756331508653362,-1.3550895144966637,908.3516050983247,1686.747278611693,153,23,0.5811083037121045,False,0.7268520999304942,GSE124439,Spinal cord - human ALS patients
