gene,log2FC,p_value,t_statistic,mean_ALS,mean_Control,adj_p_value,neg_log10_pval,dataset,description
Gene_48,-0.20677213892850294,0.6070932257896882,-0.5723209942337635,4.895088532107836,5.649436960410742,0.9996675449196291,0.21674461314677054,GSE68605,Laser-captured motor neurons
Gene_49,-0.011463770036273736,0.9691828016553892,-0.039757880458213164,5.45442686847494,5.497940833833151,0.9996675449196291,0.013594301109472299,GSE68605,Laser-captured motor neurons
Gene_50,-0.020809962377429075,0.9057407798090568,-0.12506976406470977,5.900626135008819,5.986355741655319,0.9996675449196291,0.042996078268782885,GSE68605,Laser-captured motor neurons
Gene_51,-0.2984467208580633,0.49523668772766943,-0.7373435983375285,5.499145323550204,6.762956777551097,0.9996675449196291,0.30518718974018466,GSE68605,Laser-captured motor neurons
Gene_52,-0.12403020871436052,0.6527430387797252,-0.4673347497451149,5.685172674204588,6.195558657984271,0.9996675449196291,0.18525775104185943,GSE68605,Laser-captured motor neurons
Gene_53,0.1197716243054388,0.6216967773353808,0.5137768434031769,6.557274615512894,6.034878356328917,0.9996675449196291,0.2064213838608753,GSE68605,Laser-captured motor neurons
Gene_54,-0.46661233568187405,0.04041891704127711,-2.603986301984988,5.559443474379375,7.6823772237718115,0.7559903516103406,1.3934153268746037,GSE68605,Laser-captured motor neurons
Gene_55,-0.20450346194271493,0.7337244964035574,-0.3761082330070404,5.969408684412474,6.878488085095118,0.9996675449196291,0.13446698116333908,GSE68605,Laser-captured motor neurons
Gene_56,0.2473849680362334,0.589507287644902,0.614374369885497,6.993436976641414,5.891425220921014,0.9996675449196291,0.22951082167253287,GSE68605,Laser-captured motor neurons
Gene_57,0.07806327928174028,0.869205517963602,0.17853198186090527,5.649709644288972,5.352131065026349,0.9996675449196291,0.06087752531799132,GSE68605,Laser-captured motor neurons
Gene_58,0.29004331165628205,0.6278650697390742,0.5365985729740828,4.905681044348007,4.012246169935687,0.9996675449196291,0.2021336775429307,GSE68605,Laser-captured motor neurons
Gene_59,0.40132478440899844,0.4140570774384848,1.0160642879872002,7.689993550821657,5.8225761546881465,0.9996675449196291,0.3829397876038236,GSE68605,Laser-captured motor neurons
Gene_60,-0.09287482294834089,0.8943800704649151,-0.14856359777980405,5.526691848365894,5.894179503229888,0.9996675449196291,0.04847788676483747,GSE68605,Laser-captured motor neurons
Gene_61,-0.3709755973078456,0.46406600306447,-0.8195335856261783,4.9811188563491395,6.441717680209876,0.9996675449196291,0.33342024632415207,GSE68605,Laser-captured motor neurons
Gene_62,0.18771867113489019,0.6388623876906934,0.529928206010299,6.418978524044395,5.635818157204468,0.9996675449196291,0.19459267971763494,GSE68605,Laser-captured motor neurons
Gene_63,0.20188288064857202,0.6739124574456494,0.4734055118675773,5.864391287530614,5.098590555669726,0.9996675449196291,0.1713965155085479,GSE68605,Laser-captured motor neurons
Gene_64,0.007928542208216434,0.9797670632014538,0.026074652110188116,5.70431700181549,5.673054074721214,0.9996675449196291,0.008877164298233393,GSE68605,Laser-captured motor neurons
Gene_65,-0.2381817341362197,0.30784909811894684,-1.096982447691688,5.358617611387742,6.320517141341742,0.9759243043853002,0.5116621143886875,GSE68605,Laser-captured motor neurons
Gene_66,-0.486018315717905,0.02910086078354527,-2.7503612970803255,5.034771713644945,7.051570870336221,0.7178135132862413,1.5360941646905566,GSE68605,Laser-captured motor neurons
Gene_67,0.2894467622744162,0.3549690645592366,0.9800095979952685,5.97896277092541,4.892081590546025,0.9877196930895773,0.44980949392133895,GSE68605,Laser-captured motor neurons
Gene_68,-0.13009463350272407,0.7323218629193742,-0.35490469339662567,5.180151981953665,5.6689795296334005,0.9996675449196291,0.1352980001339275,GSE68605,Laser-captured motor neurons
Gene_69,-0.2548315538943681,0.551212414314191,-0.6709639267073839,6.637483894603582,7.91982201911317,0.9996675449196291,0.25868100988229487,GSE68605,Laser-captured motor neurons
Gene_70,-0.12675515558481723,0.5193015228884506,-0.671696269055239,5.781001065423099,6.3119006345587465,0.9996675449196291,0.28458040380378663,GSE68605,Laser-captured motor neurons
Gene_71,0.3355483440205026,0.429966011618021,0.9237369006224204,6.4790958432755295,5.134572468919479,0.9996675449196291,0.3665658736068012,GSE68605,Laser-captured motor neurons
Gene_72,-0.10678887380914176,0.7030778574007025,-0.41051008365606767,5.732298802300236,6.172704325287262,0.9996675449196291,0.15299657943645203,GSE68605,Laser-captured motor neurons
Gene_73,-0.2864032744563155,0.4248734403690303,-0.935549829680057,5.463442294452191,6.6631921408621295,0.9996675449196291,0.3717404166198098,GSE68605,Laser-captured motor neurons
Gene_74,-0.06730733503487334,0.8902935242226307,-0.15206283803122853,6.5641214142772935,6.877619296402291,0.9996675449196291,0.050466785564221135,GSE68605,Laser-captured motor neurons
Gene_75,0.0074933407204620245,0.9789639443514733,0.027192711030791038,5.438602915230467,5.410428110128279,0.9996675449196291,0.009233303148396953,GSE68605,Laser-captured motor neurons
Gene_76,-0.07517486632865389,0.6621171279201697,-0.45360689353914274,6.143564709762501,6.472176119777939,0.9996675449196291,0.1790651774637913,GSE68605,Laser-captured motor neurons
Gene_77,0.30627703364478054,0.3655525178411577,0.9675792897837524,6.3678824812091275,5.149872367952287,0.9877196930895773,0.4370502204293927,GSE68605,Laser-captured motor neurons
Gene_78,-0.12972125077443383,0.530101853904559,-0.6559334667057138,6.132033928230345,6.708949713724469,0.9996675449196291,0.2756406769297477,GSE68605,Laser-captured motor neurons
Gene_79,-0.21024989711831413,0.4725442349765454,-0.7572562194902822,5.875066064444801,6.796796704871947,0.9996675449196291,0.3255575308435662,GSE68605,Laser-captured motor neurons
Gene_80,-0.07152945107508397,0.6963659840157682,-0.4036756625155679,7.229700303814745,7.597186800186023,0.9996675449196291,0.1571624513902263,GSE68605,Laser-captured motor neurons
Gene_81,0.5026535965888468,0.0706961268351235,2.5824248275444512,7.392995793037279,5.218030929993437,0.8009463811578145,1.1506043788510527,GSE68605,Laser-captured motor neurons
Gene_82,0.20445482604924775,0.32465016365443977,1.0420466391749488,6.813870092599187,5.913530131379187,0.9759243043853002,0.4885843738656062,GSE68605,Laser-captured motor neurons
Gene_83,0.5150046921557412,0.08179894675721285,2.31023179386709,6.710335818923836,4.695830310251699,0.8147305453905662,1.0872522882660292,GSE68605,Laser-captured motor neurons
Gene_84,0.7802124998560434,0.21141117605325355,1.5306203291320497,6.45101727627836,3.756304923574819,0.9615437955365591,0.674872057851856,GSE68605,Laser-captured motor neurons
Gene_85,-0.1757358553167813,0.7371619840265042,-0.3753533152648757,5.5850141442194055,6.308499036726583,0.9996675449196291,0.13243706975413802,GSE68605,Laser-captured motor neurons
Gene_86,-0.3351227242250211,0.2228176609742455,-1.3659298825216595,5.376525854152932,6.782405177630385,0.9716328621475653,0.6520503890832301,GSE68605,Laser-captured motor neurons
Gene_87,-0.14164012812520968,0.7077555870036827,-0.42806188197580214,6.9377401031168455,7.653427168465399,0.9996675449196291,0.15011669364029812,GSE68605,Laser-captured motor neurons
Gene_88,0.6901231165525856,0.21497496878202313,1.5027421189936703,4.746063556334236,2.9416147256844183,0.9639756858794793,0.6676121054458424,GSE68605,Laser-captured motor neurons
Gene_89,-0.027281591259805102,0.9083709420424169,-0.12018561349657153,6.166291048822412,6.2840060843527,0.9996675449196291,0.04173676691429944,GSE68605,Laser-captured motor neurons
Gene_90,-0.32932873389262884,0.3999639536496921,-0.9386179923946667,5.4171168742139,6.806220784705329,0.9929591699346875,0.397979147263147,GSE68605,Laser-captured motor neurons
Gene_91,0.07970384557267059,0.7857178863251401,0.3016005404838715,6.874033996229628,6.504567537503914,0.9996675449196291,0.10473336032857698,GSE68605,Laser-captured motor neurons
Gene_92,0.15903624403817632,0.543024423103555,0.6367986914760007,6.426190120294029,5.755444763715841,0.9996675449196291,0.2651806371135935,GSE68605,Laser-captured motor neurons
Gene_93,0.32706570726619977,0.466038714745521,0.8261317892608265,6.826075519520766,5.441448213110818,0.9996675449196291,0.3315780041212457,GSE68605,Laser-captured motor neurons
Gene_94,-0.08056636543655271,0.7880900624812581,-0.27973313486961765,6.07077782499752,6.419441296296067,0.9996675449196291,0.10342414874951872,GSE68605,Laser-captured motor neurons
Gene_95,0.3789809193738632,0.15613524726136557,1.5742916271336118,6.654911534373207,5.117497770553668,0.9247465430900187,0.8064990446432784,GSE68605,Laser-captured motor neurons
Gene_96,0.5422857551547371,0.15596841670968714,1.5502752766157395,5.621187871282619,3.8599690461974183,0.9247465430900187,0.8069633365005776,GSE68605,Laser-captured motor neurons
Gene_97,0.5822707214017656,0.07963609009270443,2.2033793310216705,6.151627683628054,4.108744066752004,0.8060333005334457,1.0988900707547147,GSE68605,Laser-captured motor neurons
Gene_98,0.08839261067318094,0.7120462178894738,0.3899171683580921,6.9326517500054905,6.520645010581215,0.9996675449196291,0.14749181602196149,GSE68605,Laser-captured motor neurons
Gene_99,0.1844263761394029,0.7245147967732578,0.40273960500872413,6.116347585558942,5.3823791412207145,0.9996675449196291,0.13995274050149584,GSE68605,Laser-captured motor neurons
Gene_100,-0.1784909277775649,0.7242911711129663,-0.3786065545554997,5.824785200247234,6.5919064866514026,0.9996675449196291,0.14008680868343404,GSE68605,Laser-captured motor neurons
Gene_101,-0.10263905133657408,0.7700896188453235,-0.3338696684721041,7.624613218307996,8.186820169559335,0.9996675449196291,0.11345873105452442,GSE68605,Laser-captured motor neurons
Gene_102,-0.3771240922843882,0.1963817153475584,-1.4966877784419528,5.759177647040364,7.4797337481993855,0.9514390807685438,0.7068989508328168,GSE68605,Laser-captured motor neurons
Gene_103,-0.08339588616932744,0.7638442982676772,-0.3245967162326762,6.384958923688339,6.764921647939574,0.9996675449196291,0.11699515882556795,GSE68605,Laser-captured motor neurons
Gene_104,-0.3154644492448937,0.6295437174156533,-0.5393454600112066,4.533248999063664,5.64123038064132,0.9996675449196291,0.20097410578942218,GSE68605,Laser-captured motor neurons
Gene_105,-0.16446638999328372,0.8019285710242939,-0.2738859617399967,6.378801319256457,7.149050947148065,0.9996675449196291,0.09586431325138374,GSE68605,Laser-captured motor neurons
Gene_106,0.8201979214101486,0.044829986375652206,3.471602457597637,6.996321460878784,3.9624662769311905,0.7721566050326089,1.3484313931212697,GSE68605,Laser-captured motor neurons
Gene_107,-0.10203054085927432,0.7999137629515993,-0.27122281057987274,5.2451998987148345,5.6295839186341325,0.9996675449196291,0.09695683087431842,GSE68605,Laser-captured motor neurons
Gene_108,-0.33674577261268684,0.09819406256658439,-1.8450599242260428,5.017250296143477,6.3363089648418764,0.8352112986181519,1.0079147716074144,GSE68605,Laser-captured motor neurons
Gene_109,0.11701034186976945,0.837445985979177,0.23016754028338726,6.1031740709548385,5.627715497917477,0.9996675449196291,0.07704319473610266,GSE68605,Laser-captured motor neurons
Gene_110,-0.09982458683954629,0.8807428528391001,-0.16696388892990555,5.502437065890016,5.896649026232321,0.9996675449196291,0.05515087239893028,GSE68605,Laser-captured motor neurons
Gene_111,0.05748357416438954,0.9247786019064321,0.10622980744630854,6.305559579800876,6.059256724711164,0.9996675449196291,0.033962227778945565,GSE68605,Laser-captured motor neurons
Gene_112,0.6061637373400839,0.027141687489997197,2.7138813713270613,7.591211456095612,4.986979946045339,0.7174440322957414,1.566363154288251,GSE68605,Laser-captured motor neurons
Gene_113,-0.2316358319145945,0.6898393206741089,-0.4510892841799578,4.606339740472107,5.408605427909426,0.9996675449196291,0.16125205458287045,GSE68605,Laser-captured motor neurons
Gene_114,0.16322401101499512,0.5847103381242984,0.5867522069533745,6.3458932585428265,5.667055154479563,0.9996675449196291,0.2330592274374821,GSE68605,Laser-captured motor neurons
Gene_115,-0.2527140789217315,0.43587072788441483,-0.8509535239839319,5.489575314768553,6.540534877514574,0.9996675449196291,0.3606422962613749,GSE68605,Laser-captured motor neurons
Gene_116,1.1652669145184988,0.003240227611161543,4.447057381897294,6.936093651077371,3.092677637924669,0.3484207283270788,2.4894244815219353,GSE68605,Laser-captured motor neurons
Gene_117,-0.003630974821847645,0.9905615769166625,-0.012222719220619278,6.163434771476583,6.178966440719429,0.9998705848726501,0.004118521958956779,GSE68605,Laser-captured motor neurons
Gene_118,-0.20653775550617692,0.39658084523198245,-0.9499446126439061,5.708453373889618,6.5870736266788334,0.9929591699346875,0.4016682659525701,GSE68605,Laser-captured motor neurons
Gene_119,0.2670561020093214,0.20046034581328884,1.3867259219936332,6.041379507498258,5.020468203533162,0.9514390807685438,0.6979715247780177,GSE68605,Laser-captured motor neurons
Gene_120,-0.2901102607470872,0.5641209857882434,-0.6612531352174196,5.313712002960029,6.497254865116319,0.9996675449196291,0.24862774384399855,GSE68605,Laser-captured motor neurons
Gene_121,0.0102147509219464,0.9458064835637991,0.0702857120194894,6.073656010426252,6.030804427664658,0.9996675449196291,0.024197713194001436,GSE68605,Laser-captured motor neurons
Gene_122,0.3603933533713738,0.528393936500963,0.6886704840957362,5.36767120654099,4.181159123495703,0.9996675449196291,0.2770421747049025,GSE68605,Laser-captured motor neurons
Gene_123,-0.20376936602250123,0.5682644504206399,-0.6130627829966937,4.890069528180908,5.631910252062704,0.9996675449196291,0.24544951176990507,GSE68605,Laser-captured motor neurons
Gene_124,0.28103178006648727,0.6714156707449064,0.4778185350659626,5.887477139059426,4.845406730737428,0.9996675449196291,0.17300852659915125,GSE68605,Laser-captured motor neurons
Gene_125,0.15452069180801153,0.5841706281752219,0.5765198077829579,6.805204372114908,6.114005276132854,0.9996675449196291,0.23346028293607837,GSE68605,Laser-captured motor neurons
Gene_126,0.5350149699378433,0.13102922949415102,1.7925836534581,6.903486386659814,4.764451591251919,0.8951957589291724,0.8826318128020534,GSE68605,Laser-captured motor neurons
Gene_127,0.23532751164892032,0.6682034776330368,0.4798252107412146,6.345573574618764,5.390514817249382,0.9996675449196291,0.17509126842714856,GSE68605,Laser-captured motor neurons
Gene_128,0.08480897702543393,0.7381522204506048,0.3575898935561989,7.551356567713476,7.120244905358169,0.9996675449196291,0.13185406949826942,GSE68605,Laser-captured motor neurons
Gene_129,0.3171935520736073,0.3266469446164227,1.0380758577874025,5.846327015772142,4.692435702467563,0.9759243043853002,0.485921399750102,GSE68605,Laser-captured motor neurons
Gene_130,-0.12026630089127723,0.33796354574926885,-1.0189451239668526,6.571651072317793,7.142960691449718,0.9800993796617308,0.4711301421298963,GSE68605,Laser-captured motor neurons
Gene_131,-0.24490361804745456,0.4393646574265841,-0.8695182164612818,6.1184748374675335,7.250475901226584,0.9996675449196291,0.35717488073807524,GSE68605,Laser-captured motor neurons
Gene_132,0.5955137612635572,0.07431147906163624,2.0705328520484736,7.103328026566929,4.701044536142896,0.8046153171743282,1.1289440946100642,GSE68605,Laser-captured motor neurons
Gene_133,0.3264173454547932,0.14943371440752085,1.5764035705648187,6.635910341174194,5.292234717693177,0.9219070349861785,0.8255514083485896,GSE68605,Laser-captured motor neurons
Gene_134,-0.3050569244611887,0.4378433670532084,-0.9190198409969723,5.595207608121241,6.912696506758311,0.9996675449196291,0.3586812250907338,GSE68605,Laser-captured motor neurons
Gene_135,-0.5961837111232973,0.13167144778934298,-1.7415458988105528,5.603269982305383,8.470532801199655,0.8951957589291724,0.8805083891375303,GSE68605,Laser-captured motor neurons
Gene_136,-0.2760565659197528,0.32224531472036344,-1.1498855896609272,4.83850759279006,5.858854782746192,0.9759243043853002,0.4918133883450316,GSE68605,Laser-captured motor neurons
Gene_137,-0.4105826802532831,0.2261762774613995,-1.3923134865704891,5.449546698539088,7.243660393442467,0.9716328621475653,0.645552948074955,GSE68605,Laser-captured motor neurons
Gene_138,-0.3051837993558299,0.4579416120032123,-0.8460477302511372,6.398474095886775,7.905801282201651,0.9996675449196291,0.339189891431292,GSE68605,Laser-captured motor neurons
Gene_139,0.6543699942382186,0.2500150993860698,1.3778164652347415,4.756550968759948,3.022088360972466,0.9716328621475653,0.602033761799853,GSE68605,Laser-captured motor neurons
Gene_140,-0.16470179945173133,0.5214545177996469,-0.6832230997281279,6.381421306555771,7.153154411081726,0.9996675449196291,0.2827835655309206,GSE68605,Laser-captured motor neurons
Gene_141,0.18833694290021433,0.3994752543875293,0.8868270389351035,5.77522623519795,5.068435598830248,0.9929591699346875,0.39851011801657277,GSE68605,Laser-captured motor neurons
Gene_142,-0.13257943273373238,0.759719236029674,-0.32917184112289327,5.2071686239237565,5.708368852175377,0.9996675449196291,0.1193468771553075,GSE68605,Laser-captured motor neurons
Gene_143,-0.21771037276087282,0.6129420117793996,-0.5590742746343719,5.126202479681131,5.961191986067078,0.9996675449196291,0.2125806105639118,GSE68605,Laser-captured motor neurons
Gene_144,-0.09600927226614621,0.8820196515080958,-0.16351851378065835,4.960110182212997,5.301429552233504,0.9996675449196291,0.054521738625038486,GSE68605,Laser-captured motor neurons
Gene_145,0.5553047617082855,0.04856507009813221,2.3086965472625534,6.224123616457909,4.235598828565253,0.7817160741343769,1.31367598007325,GSE68605,Laser-captured motor neurons
Gene_146,-0.4385818857280723,0.448721861371439,-0.9026575348697284,6.031471362613695,8.17428119400167,0.9996675449196291,0.34802277147048644,GSE68605,Laser-captured motor neurons
Gene_147,-0.2479079761455315,0.4727875102919913,-0.7866975165840713,6.036623795441223,7.168393680442921,0.9996675449196291,0.3253340048063998,GSE68605,Laser-captured motor neurons
Gene_148,-0.23720234672191035,0.6353085143112518,-0.541930814971347,5.863251653722859,6.9110423794295555,0.9996675449196291,0.19701532427497648,GSE68605,Laser-captured motor neurons
Gene_149,-0.5245437440553562,0.09961323122014944,-2.1787486063450636,6.40266630612868,9.210098372032075,0.8352112986181519,1.0016829721761245,GSE68605,Laser-captured motor neurons
Gene_150,-0.0987700213496147,0.803269821091195,-0.27970052662974704,6.40868322464266,6.862803189503396,0.9996675449196291,0.09513854920710141,GSE68605,Laser-captured motor neurons
Gene_151,0.023713637846939237,0.9260606251039708,0.09575285902308435,5.862205723427385,5.766635999800383,0.9996675449196291,0.03336058104347179,GSE68605,Laser-captured motor neurons
Gene_152,0.4240710582888047,0.2905741709582241,1.247272118815056,7.295797761602496,5.437692917681578,0.9759243043853002,0.5367429926149323,GSE68605,Laser-captured motor neurons
Gene_153,0.2151779169451712,0.6116564551724503,0.5726961309029233,5.993212054065992,5.162792101165146,0.9996675449196291,0.21349243653908948,GSE68605,Laser-captured motor neurons
Gene_154,-0.21300596909987415,0.23903877869181464,-1.2651707777802763,6.327481088690662,7.334188060535127,0.9716328621475653,0.6215316387768464,GSE68605,Laser-captured motor neurons
Gene_155,-0.017292713453669097,0.9562915895298798,-0.056958997670981865,5.89289452030993,5.963954108496021,0.9996675449196291,0.019409663774993417,GSE68605,Laser-captured motor neurons
Gene_156,0.21543678498431465,0.5705626353899342,0.658984449044904,6.438891960238814,5.545723384370476,0.9996675449196291,0.24369667252348795,GSE68605,Laser-captured motor neurons
Gene_157,1.0292223037223205,0.0006947314682739899,5.058483240339868,6.582679837354011,3.2253433011305983,0.2672044108746115,3.1581830290539186,GSE68605,Laser-captured motor neurons
Gene_158,-0.08314243008061638,0.6401096726578692,-0.48582718629707394,6.595806430937856,6.987088870036267,0.9996675449196291,0.19374561015743735,GSE68605,Laser-captured motor neurons
Gene_159,-0.6485728185038164,0.018730742821848223,-2.882158585707416,5.469255397355863,8.57369592615156,0.6528111685355523,1.7274449990778993,GSE68605,Laser-captured motor neurons
Gene_160,-0.0007547240413708761,0.9974193279205276,-0.0033313567195576133,6.305593278495643,6.308892817011707,0.9998705848726501,0.0011222203086503695,GSE68605,Laser-captured motor neurons
