gene,log2FC,p_value,t_statistic,mean_ALS,mean_Control,adj_p_value,neg_log10_pval,dataset,description
Gene_26,0.04974688368628385,0.49917267427648326,0.676125235198737,0.04661177617792094,-0.0031351075083629063,0.9907071470529125,0.30174919683475593,GSE112676,iPSC motor neurons from ALS patients
Gene_27,0.024361592218218913,0.7453935277532482,0.32484076127535194,-0.02767412649710752,-0.05203571871532643,0.9907071470529125,0.12761438254173527,GSE112676,iPSC motor neurons from ALS patients
Gene_28,0.05033512364570686,0.49537947413937067,0.6821157828220039,0.030718871030697967,-0.019616252615008888,0.9907071470529125,0.30506199220453134,GSE112676,iPSC motor neurons from ALS patients
Gene_29,0.027215984613102377,0.700282204060928,0.38508910791743656,0.036037135121978855,0.008821150508876479,0.9907071470529125,0.15472691003119032,GSE112676,iPSC motor neurons from ALS patients
Gene_30,-0.041947796482084306,0.5768163532577254,-0.5582887113914415,-0.08821779864334515,-0.04627000216126085,0.9907071470529125,0.2389624354784428,GSE112676,iPSC motor neurons from ALS patients
Gene_31,-0.07730258942647228,0.28160166277740944,-1.0775154317085212,-0.02164296329470179,0.055659626131770494,0.9907071470529125,0.5503647851374484,GSE112676,iPSC motor neurons from ALS patients
Gene_32,-0.014815635827857963,0.831912308668366,-0.2123246582344388,-0.0380133495962683,-0.023197713768410337,0.9907071470529125,0.0799224499936106,GSE112676,iPSC motor neurons from ALS patients
Gene_33,-0.048500777498589095,0.4766755233711222,-0.7120225582577693,-0.06692629234870115,-0.018425514850112058,0.9907071470529125,0.3217771479214416,GSE112676,iPSC motor neurons from ALS patients
Gene_34,-0.0572212591574844,0.43607013398351446,-0.7792700374087025,0.011823153604532555,0.06904441276201695,0.9907071470529125,0.36044365671185075,GSE112676,iPSC motor neurons from ALS patients
Gene_35,-0.0031451364849125335,0.96544490004339,-0.04333662811578179,0.053464887813088446,0.05661002429800098,0.999297494542208,0.0152725072703474,GSE112676,iPSC motor neurons from ALS patients
Gene_36,0.1395034211305443,0.05818296157322127,1.8972618401973425,0.01622313096561734,-0.12328029016492695,0.9524722069489464,1.2352041764857822,GSE112676,iPSC motor neurons from ALS patients
Gene_37,0.012472805609686749,0.8674645680022589,0.16693791343213038,0.02351161799021836,0.011038812380531612,0.991359860487542,0.061748255136928346,GSE112676,iPSC motor neurons from ALS patients
Gene_38,0.09754042733133489,0.1848589938200853,1.327180106509448,-0.03915258736486579,-0.13669301469620068,0.9907071470529125,0.7331594151400194,GSE112676,iPSC motor neurons from ALS patients
Gene_39,0.024137729103386657,0.7442720621245793,0.3263234185295054,0.00871834643704547,-0.015419382666341186,0.9907071470529125,0.12826828289292322,GSE112676,iPSC motor neurons from ALS patients
Gene_40,-0.03967113257511625,0.5877233837641196,-0.5423754766214424,-0.0002865182782903015,0.03938461429682595,0.9907071470529125,0.23082702965706076,GSE112676,iPSC motor neurons from ALS patients
Gene_41,0.03822192115877817,0.6186169205845167,0.4980216945659719,0.03406836799621119,-0.004153553162566977,0.9907071470529125,0.20857820522520015,GSE112676,iPSC motor neurons from ALS patients
Gene_42,0.11687935224309226,0.09818540230728744,1.6558072052014141,0.03865459629232384,-0.07822475595076843,0.9856218091694385,1.0079530760485573,GSE112676,iPSC motor neurons from ALS patients
Gene_43,-0.07434894187454752,0.33497521890903104,-0.9647708051363042,-0.10731104428241968,-0.03296210240787215,0.9907071470529125,0.47498732039343733,GSE112676,iPSC motor neurons from ALS patients
Gene_44,-0.08552467896645265,0.26288665356448665,-1.1204485528173975,0.024948286994243094,0.11047296596069574,0.9907071470529125,0.5802314619363499,GSE112676,iPSC motor neurons from ALS patients
Gene_45,0.05052293130140281,0.5129673459444923,0.6545404238354053,0.02343264044857341,-0.027090290852829404,0.9907071470529125,0.2899102799710016,GSE112676,iPSC motor neurons from ALS patients
Gene_46,-0.047826088402984024,0.5302364060737046,-0.6279412724926946,-0.08413807066887537,-0.03631198226589134,0.9907071470529125,0.2755304568856216,GSE112676,iPSC motor neurons from ALS patients
Gene_47,-0.055654718705394124,0.4431709815123962,-0.7672617170945647,-0.10757485381518862,-0.0519201351097945,0.9907071470529125,0.3534286846100275,GSE112676,iPSC motor neurons from ALS patients
Gene_48,-0.005841552277227971,0.9361418898771985,-0.08014719022335548,-0.0037530062320816145,0.002088546045146357,0.9989564535601106,0.028658320791291644,GSE112676,iPSC motor neurons from ALS patients
Gene_49,0.0890147384221407,0.21866307927241266,1.2311375707995542,0.04742875724693791,-0.04158598117520278,0.9907071470529125,0.6602245403362691,GSE112676,iPSC motor neurons from ALS patients
Gene_50,0.04340673395163648,0.525196450546471,0.6356575322144375,-0.012235128118631181,-0.05564186207026766,0.9907071470529125,0.2796782176802171,GSE112676,iPSC motor neurons from ALS patients
Gene_51,-0.144124050531643,0.04380601669208104,-2.0194016101678933,-0.1185665205662785,0.0255575299653645,0.9524722069489464,1.3584662356896238,GSE112676,iPSC motor neurons from ALS patients
Gene_52,0.09186231829029841,0.2167086735336145,1.236383981261033,0.08692163967178765,-0.004940678618510755,0.9907071470529125,0.6641237061587056,GSE112676,iPSC motor neurons from ALS patients
Gene_53,-0.19742350490605254,0.007001002112239687,-2.7043636736295076,-0.028313674142100786,0.16910983076395175,0.9524722069489464,2.1548397913190724,GSE112676,iPSC motor neurons from ALS patients
Gene_54,-0.11395446515033572,0.11086044322763967,-1.596250253178809,-0.0311594771131943,0.08279498803714141,0.9856218091694385,0.9552233894010234,GSE112676,iPSC motor neurons from ALS patients
Gene_55,-0.004568888428011345,0.9501084793485908,-0.06259180608150453,0.010791698684845277,0.015360587112856622,0.9989564535601106,0.022226805981817404,GSE112676,iPSC motor neurons from ALS patients
Gene_56,0.006950457045057253,0.9279449521736313,0.09046155963211734,0.033840955516669206,0.026890498471611953,0.9989564535601106,0.03247778636338664,GSE112676,iPSC motor neurons from ALS patients
Gene_57,0.023061471446151123,0.7611673559535652,0.30406054915849684,0.03265945246544224,0.009597981019291118,0.9907071470529125,0.11851984549436458,GSE112676,iPSC motor neurons from ALS patients
Gene_58,-0.0182364483080773,0.8071564037960004,-0.24418360110344084,-4.7833528669780155e-05,0.01818861477940752,0.9907071470529125,0.09304230329015128,GSE112676,iPSC motor neurons from ALS patients
Gene_59,0.01360023181471997,0.8434287800383106,0.19757902346352135,0.05472289789810485,0.04112266608338488,0.9907071470529125,0.0739515837828876,GSE112676,iPSC motor neurons from ALS patients
Gene_60,-0.03731694195079947,0.5957290146446923,-0.5307824471932493,-0.008929555323415259,0.02838738662738421,0.9907071470529125,0.22495124731895047,GSE112676,iPSC motor neurons from ALS patients
Gene_61,-0.09971316758858548,0.17324809922344356,-1.3631573318465657,-0.05324323540281058,0.04646993218577489,0.9907071470529125,0.7613315215144137,GSE112676,iPSC motor neurons from ALS patients
Gene_62,0.0021255957156173164,0.9768943806790409,0.028972455783535137,-0.011254169330359252,-0.013379765045976568,0.999297494542208,0.010152388551291443,GSE112676,iPSC motor neurons from ALS patients
Gene_63,0.13104821910359665,0.07421468755498653,1.7878200269103797,-0.05433636102975726,-0.1853845801333539,0.9854941980149855,1.1295101365963531,GSE112676,iPSC motor neurons from ALS patients
Gene_64,0.06992171129937902,0.34475267174458923,0.9454216276615856,0.07449071220360222,0.004569000904223195,0.9907071470529125,0.4624923594684693,GSE112676,iPSC motor neurons from ALS patients
Gene_65,-0.19951732682687562,0.008529529611067852,-2.6374209616238873,-0.11565108392728594,0.08386624289958969,0.9524722069489464,2.06907491876806,GSE112676,iPSC motor neurons from ALS patients
Gene_66,-0.07990404757704,0.2854454439297699,-1.0689406520009226,-8.343538919967236e-05,0.07982061218784033,0.9907071470529125,0.5444768844910735,GSE112676,iPSC motor neurons from ALS patients
Gene_67,0.04119221037339775,0.575511979973856,0.5602012058287416,0.023755281648234202,-0.017436928725163545,0.9907071470529125,0.2399456315782607,GSE112676,iPSC motor neurons from ALS patients
Gene_68,-0.09921797819549089,0.16628035262280152,-1.3856220886495356,-0.05359425892694823,0.045623719268542653,0.9907071470529125,0.7791590631772823,GSE112676,iPSC motor neurons from ALS patients
Gene_69,0.027488840952099483,0.705711609767459,0.37776774627585996,0.008164257052707598,-0.019324583899391887,0.9907071470529125,0.15137273786348612,GSE112676,iPSC motor neurons from ALS patients
Gene_70,0.01348687718316967,0.8467323767886779,0.1933571819603935,0.026100342619256516,0.012613465436086846,0.9907071470529125,0.07225383364770019,GSE112676,iPSC motor neurons from ALS patients
Gene_71,-0.018868876264147173,0.8106551686437993,-0.23966662496778673,0.021646736694139083,0.040515612958286255,0.9907071470529125,0.09116384394211119,GSE112676,iPSC motor neurons from ALS patients
Gene_72,-0.0012449613788182226,0.9868388736902074,-0.01650135664872767,-0.030135791214415453,-0.02889082983559723,0.999297494542208,0.00575375105844414,GSE112676,iPSC motor neurons from ALS patients
Gene_73,-0.026046650713901907,0.7249979827479206,-0.3519208039646439,0.03478492308031807,0.060831573794219974,0.9907071470529125,0.13966320181888975,GSE112676,iPSC motor neurons from ALS patients
Gene_74,0.05959824976798041,0.4317214699996561,0.786679898083455,-0.04372590167042695,-0.10332415143840736,0.9907071470529125,0.36479635284820494,GSE112676,iPSC motor neurons from ALS patients
Gene_75,0.003789750616250512,0.9593055731546782,0.05104234231215615,-0.000250482235039086,-0.004040232851289598,0.999297494542208,0.01804303245768951,GSE112676,iPSC motor neurons from ALS patients
Gene_76,0.03447399416456072,0.6522122837953771,0.45087447192641467,-0.014315692021630005,-0.04878968618619072,0.9907071470529125,0.18561102593130224,GSE112676,iPSC motor neurons from ALS patients
Gene_77,-0.018956760273417087,0.7951719718752872,-0.2596942327565195,0.004159593302802998,0.023116353576220085,0.9907071470529125,0.09953893629990938,GSE112676,iPSC motor neurons from ALS patients
Gene_78,-0.028750016066748665,0.6906970099668359,-0.39806531365496634,-0.00040350561794175974,0.028346510448806907,0.9907071470529125,0.16071242405424774,GSE112676,iPSC motor neurons from ALS patients
Gene_79,-0.018273735624424525,0.81016590662954,-0.24029797562207267,-0.02321494965096687,-0.004941214026542342,0.9907071470529125,0.09142603673154744,GSE112676,iPSC motor neurons from ALS patients
Gene_80,-0.18328903762430393,0.013445235039763232,-2.4777115289375984,-0.034890263764992165,0.14839877385931177,0.9524722069489464,1.8714316013558912,GSE112676,iPSC motor neurons from ALS patients
Gene_81,0.1489512363107999,0.04401268014864683,2.017420590274011,0.08112065596950185,-0.06783058034129805,0.9524722069489464,1.356422184303966,GSE112676,iPSC motor neurons from ALS patients
Gene_82,0.07809904692699134,0.2781667760860557,1.085245622394403,0.0608579011521039,-0.017241145774887435,0.9907071470529125,0.5556947428707449,GSE112676,iPSC motor neurons from ALS patients
Gene_83,-0.028273882461549535,0.7121857785980353,-0.36906394330726977,0.024587976664753083,0.05286185912630262,0.9907071470529125,0.14740670285786706,GSE112676,iPSC motor neurons from ALS patients
Gene_84,-0.025623046370383724,0.7282556036447487,-0.3475786626642866,0.023386227425432112,0.049009273795815836,0.9907071470529125,0.1377161649596429,GSE112676,iPSC motor neurons from ALS patients
Gene_85,0.03822730460864973,0.6052807990090678,0.5170430718855116,0.0009132026538588428,-0.03731410195479089,0.9907071470529125,0.21804310275467487,GSE112676,iPSC motor neurons from ALS patients
Gene_86,0.005965561263653149,0.9353156313951595,0.08118648255137272,0.07046066860526838,0.06449510734161523,0.9989564535601106,0.02904180747865942,GSE112676,iPSC motor neurons from ALS patients
Gene_87,-0.006062893900644593,0.9332818885723944,-0.08374496081232617,0.02369163844406425,0.029754532344708845,0.9989564535601106,0.029987162082691185,GSE112676,iPSC motor neurons from ALS patients
Gene_88,-0.02445446837503913,0.7399702703385476,-0.3320173923728825,-0.02935995691890282,-0.00490548854386369,0.9907071470529125,0.1307857284950837,GSE112676,iPSC motor neurons from ALS patients
Gene_89,0.015643168617732326,0.8299207380350277,0.21487926054749718,0.015117408607639726,-0.0005257600100926002,0.9907071470529125,0.08096338313929217,GSE112676,iPSC motor neurons from ALS patients
Gene_90,0.06514052785975445,0.3562983062266808,0.9230194906999281,0.023919721843132728,-0.041220806016621724,0.9907071470529125,0.4481862421961485,GSE112676,iPSC motor neurons from ALS patients
Gene_91,0.07998751710152141,0.2533212653806122,1.143210847056353,0.04032590717109391,-0.039661609930427506,0.9907071470529125,0.5963283512682588,GSE112676,iPSC motor neurons from ALS patients
Gene_92,-0.013939375053375141,0.8432939405062199,-0.19775141646398828,0.01780931184223178,0.03174868689560692,0.9907071470529125,0.07402102028734786,GSE112676,iPSC motor neurons from ALS patients
Gene_93,-0.03697587867286619,0.6217471892596744,-0.49358324550580107,0.0088926054648574,0.04586848413772359,0.9907071470529125,0.20638616937410625,GSE112676,iPSC motor neurons from ALS patients
Gene_94,-0.1800876956672468,0.014743169035934613,-2.4443710351875243,-0.128787983880878,0.051299711786368815,0.9524722069489464,1.8314091550867464,GSE112676,iPSC motor neurons from ALS patients
Gene_95,-0.09509990384085426,0.1866898450055004,-1.3216616337037617,-0.09850230769829732,-0.0034024038574430584,0.9907071470529125,0.7288793048576746,GSE112676,iPSC motor neurons from ALS patients
Gene_96,0.07189460127445314,0.32701581731951235,0.9807929767004616,-0.014443755730340912,-0.08633835700479406,0.9907071470529125,0.4854312405860479,GSE112676,iPSC motor neurons from ALS patients
Gene_97,0.10582726706328163,0.15144573804329564,1.4359288357346107,0.06440809432089602,-0.041419172742385615,0.9907071470529125,0.819742943990571,GSE112676,iPSC motor neurons from ALS patients
Gene_98,0.05942822595196525,0.4215305073395764,0.8042166216256283,0.11086425011557915,0.051436024163613904,0.9907071470529125,0.3751709887977576,GSE112676,iPSC motor neurons from ALS patients
Gene_99,0.008878904807958825,0.9022671523750418,0.12284005679288172,-0.03147932383779581,-0.04035822864575463,0.9985472752828123,0.04466485311880029,GSE112676,iPSC motor neurons from ALS patients
Gene_100,0.14855187723735452,0.046483897716344084,1.994321544731498,0.06957704504863943,-0.0789748321887151,0.9524722069489464,1.3326974631106538,GSE112676,iPSC motor neurons from ALS patients
Gene_101,0.014236377090180045,0.8424057488117492,0.1988871211930702,-0.054049678788026724,-0.06828605587820677,0.9907071470529125,0.07447867806580213,GSE112676,iPSC motor neurons from ALS patients
Gene_102,-0.011375472885486362,0.8800745011594029,-0.1509269843511047,0.082053330548025,0.09342880343351136,0.9938729544431427,0.05548056185791219,GSE112676,iPSC motor neurons from ALS patients
Gene_103,0.1061152395002533,0.16449663456346011,1.3914865888853507,0.011946890016523047,-0.09416834948373025,0.9907071470529125,0.7838429828536404,GSE112676,iPSC motor neurons from ALS patients
Gene_104,5.3615857668873335e-05,0.9994297752886103,0.0007149125635548706,-0.02460181629372397,-0.024655432151392844,0.9999144004500875,0.0002477160792304206,GSE112676,iPSC motor neurons from ALS patients
Gene_105,0.06506891919358887,0.3730203057478656,0.8913709741566008,0.020077722749317524,-0.04499119644427134,0.9907071470529125,0.4282675262765195,GSE112676,iPSC motor neurons from ALS patients
Gene_106,0.08922378628927882,0.24830933956697732,1.1553773892249342,0.042574023945863994,-0.046649762343414836,0.9907071470529125,0.6050069451811588,GSE112676,iPSC motor neurons from ALS patients
Gene_107,0.027681626086525767,0.7044787764494803,0.37942838623556907,0.07128233470452713,0.04360070861800137,0.9907071470529125,0.15213208617381316,GSE112676,iPSC motor neurons from ALS patients
Gene_108,0.03291282071037409,0.647587859744754,0.4573027466849358,-0.04850681584802219,-0.08141963655839628,0.9907071470529125,0.18870130151113285,GSE112676,iPSC motor neurons from ALS patients
Gene_109,-0.04288521487463063,0.563448595452214,-0.5779875530972411,0.053829838584827726,0.09671505345945836,0.9907071470529125,0.24914569936903944,GSE112676,iPSC motor neurons from ALS patients
Gene_110,-0.11616278170730711,0.12077167769996494,-1.5533332216072457,-0.019253625845872216,0.09690915586143489,0.9856218091694385,0.9180349006550877,GSE112676,iPSC motor neurons from ALS patients
Gene_111,-0.11136584098297625,0.12540324600073893,-1.534221140191457,-0.08326620474556796,0.02809963623740829,0.9856218091694385,0.9016912218628458,GSE112676,iPSC motor neurons from ALS patients
Gene_112,-0.03400150379879122,0.6513181002224414,-0.4521159880729302,0.019409433578022425,0.05341093737681365,0.9907071470529125,0.1862068525529254,GSE112676,iPSC motor neurons from ALS patients
Gene_113,-0.027347030753561697,0.7209385638487771,-0.3573409991367605,-0.0013955033628715373,0.02595152739069016,0.9907071470529125,0.14210174293422637,GSE112676,iPSC motor neurons from ALS patients
Gene_114,0.007801028087878643,0.9163200565097068,0.10510620504939608,0.015322106301893396,0.007521078214014753,0.9989564535601106,0.03795280744768649,GSE112676,iPSC motor neurons from ALS patients
Gene_115,-0.008691494955811785,0.9026867368556624,-0.12231003561775469,0.023353270519539296,0.03204476547535108,0.9985472752828123,0.04446293856686038,GSE112676,iPSC motor neurons from ALS patients
Gene_116,-0.08438705719644606,0.2542853096792027,-1.140889940261889,-0.08439970978001266,-1.265258356660543e-05,0.9907071470529125,0.5946787287332312,GSE112676,iPSC motor neurons from ALS patients
Gene_117,0.14025141768203184,0.053994321511413874,1.9299590676039446,0.11736419955279181,-0.022887218129240022,0.9524722069489464,1.2676519117683942,GSE112676,iPSC motor neurons from ALS patients
Gene_118,0.12166147832972113,0.09098895879251283,1.6924120197145789,0.06350822628083708,-0.058153252048884045,0.9856218091694385,1.0410113046724265,GSE112676,iPSC motor neurons from ALS patients
Gene_119,0.027354732846261956,0.7068455669134524,0.3762412140296737,-0.0632014459067375,-0.09055617875299946,0.9907071470529125,0.15067546139901622,GSE112676,iPSC motor neurons from ALS patients
Gene_120,0.026074155261844915,0.7144975278236186,0.36596285620677127,0.05328704422067674,0.027212888958831824,0.9907071470529125,0.14599926953839676,GSE112676,iPSC motor neurons from ALS patients
Gene_121,-0.053941650347025735,0.4841669743462844,-0.6999689591653379,0.006975814521402648,0.06091746486842838,0.9907071470529125,0.3150048376706826,GSE112676,iPSC motor neurons from ALS patients
Gene_122,-0.08037054769975496,0.2490305783368407,-1.1536160461475629,-0.02811592006085563,0.052254627638899334,0.9907071470529125,0.6037473228335811,GSE112676,iPSC motor neurons from ALS patients
Gene_123,-0.06851836309072111,0.35316600566864687,-0.929051013561406,-0.06415851635719994,0.0043598467335211775,0.9907071470529125,0.45202110651304117,GSE112676,iPSC motor neurons from ALS patients
Gene_124,0.09534936166444419,0.19911461720753643,1.2852298454641153,0.0738734295301485,-0.021475932134295682,0.9907071470529125,0.7008968568005398,GSE112676,iPSC motor neurons from ALS patients
Gene_125,0.028621775996135277,0.6992243617184075,0.3865179671910072,0.046622643644500125,0.018000867648364848,0.9907071470529125,0.15538344882966035,GSE112676,iPSC motor neurons from ALS patients
Gene_126,-0.12466718949110225,0.08421717358786583,-1.729053332205737,-0.07968634430451794,0.04498084518658431,0.9856218091694385,1.0745993380260743,GSE112676,iPSC motor neurons from ALS patients
Gene_127,0.08326858240959967,0.24771665209835672,1.15682748248117,0.025678304204053388,-0.057590278205546276,0.9907071470529125,0.6060447981321695,GSE112676,iPSC motor neurons from ALS patients
Gene_128,-0.06924299155025623,0.3542510441259997,-0.9269578578184362,-0.035758529370743065,0.03348446217951317,0.9907071470529125,0.45068886103112493,GSE112676,iPSC motor neurons from ALS patients
Gene_129,-0.010692626179351891,0.8847361925014146,-0.14501801169009712,0.0014015171071379696,0.012094143286489861,0.995369683293682,0.0531862063872389,GSE112676,iPSC motor neurons from ALS patients
Gene_130,0.010013217392460416,0.8952411619068501,0.13172057660877556,-0.046370737596056304,-0.05638395498851672,0.9985472752828123,0.048059957782166235,GSE112676,iPSC motor neurons from ALS patients
Gene_131,0.016720247603657593,0.8211579384697273,0.22613630440901467,0.021045989124453268,0.004325741520795675,0.9907071470529125,0.08557330425800966,GSE112676,iPSC motor neurons from ALS patients
Gene_132,-0.11209424236938258,0.11256050383691703,-1.5886794114857345,-0.12069155752597657,-0.008597315156593994,0.9856218091694385,0.9486139716047328,GSE112676,iPSC motor neurons from ALS patients
Gene_133,0.016185532975624677,0.8268523382265383,0.2188178756791329,0.009329298267248117,-0.00685623470837656,0.9907071470529125,0.08257204113573503,GSE112676,iPSC motor neurons from ALS patients
Gene_134,0.05808258512322462,0.427789125593367,0.7934177767400601,0.002145506530588235,-0.05593707859263638,0.9907071470529125,0.3687702593970753,GSE112676,iPSC motor neurons from ALS patients
Gene_135,-0.014549864060204195,0.8405747307353877,-0.20122920295580476,-0.0065938065465604235,0.007956057513643772,0.9907071470529125,0.07542366984704067,GSE112676,iPSC motor neurons from ALS patients
Gene_136,0.0959479168090327,0.18719759952220374,1.3201382840724742,0.06457660234498509,-0.031371314464047596,0.9907071470529125,0.7276997246200557,GSE112676,iPSC motor neurons from ALS patients
Gene_137,-0.06927643559496426,0.34831867009055917,-0.9384522191647824,-0.03896998652193032,0.030306449073033943,0.9907071470529125,0.45802324647200415,GSE112676,iPSC motor neurons from ALS patients
Gene_138,-0.04463584073382744,0.5538019756507553,-0.5923432103068652,-0.027825695583547343,0.016810145150280092,0.9907071470529125,0.25664549927175395,GSE112676,iPSC motor neurons from ALS patients
Gene_139,0.05168597154961473,0.49917039552071674,0.676128826704844,-0.02253108225428787,-0.0742170538039026,0.9907071470529125,0.30175117942187446,GSE112676,iPSC motor neurons from ALS patients
Gene_140,0.04211823374991569,0.548359617996093,0.6004963238397629,0.05054574256222266,0.00842750881230697,0.9907071470529125,0.26093453478551437,GSE112676,iPSC motor neurons from ALS patients
Gene_141,0.005016103804839287,0.9449522550252194,0.06907041475121574,-0.004262993603776621,-0.009279097408615909,0.9989564535601106,0.02459013424514802,GSE112676,iPSC motor neurons from ALS patients
Gene_142,-0.022914096799760593,0.7522362161152113,-0.31580957838849805,-0.006100515764392541,0.016813581035368053,0.9907071470529125,0.1236457614741542,GSE112676,iPSC motor neurons from ALS patients
Gene_143,-0.11321507712180973,0.10197806850784645,-1.6373739693047842,-0.02390296374588379,0.08931211337592594,0.9856218091694385,0.9914932179454031,GSE112676,iPSC motor neurons from ALS patients
Gene_144,0.04793850006757777,0.52889615042377,0.6299895588938159,0.11457994069812227,0.0666414406305445,0.9907071470529125,0.276629593986496,GSE112676,iPSC motor neurons from ALS patients
Gene_145,-0.017787037288621757,0.8151594997572599,-0.23385862940867655,0.008866616115878084,0.026653653404499843,0.9907071470529125,0.08875740587709094,GSE112676,iPSC motor neurons from ALS patients
Gene_146,-0.0755783456875366,0.2823061566811533,-1.0759379120787234,-0.01720557612368085,0.05837276956385575,0.9907071470529125,0.5492796504273083,GSE112676,iPSC motor neurons from ALS patients
Gene_147,0.016126136767331094,0.8283769843188729,0.21686041041744974,0.0006075674727052781,-0.015518569294625816,0.9907071470529125,0.08177197607767779,GSE112676,iPSC motor neurons from ALS patients
Gene_148,-0.0016591993411286254,0.9809576544229268,-0.023876387502308048,0.032224618254045274,0.0338838175951739,0.999297494542208,0.00834973966121957,GSE112676,iPSC motor neurons from ALS patients
