#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
CFL2	DBN1	9606.ENSP00000298159	9606.ENSP00000377195	0	0	0	0	0.076	0.170	0	0.668	0.723
COX5A	NDUFA12	9606.ENSP00000317780	9606.ENSP00000330737	0	0	0	0	0.969	0.876	0	0.389	0.997
CP	SERPINA3	9606.ENSP00000264613	9606.ENSP00000450540	0	0	0	0	0.217	0.229	0	0.730	0.822
CP	FECH	9606.ENSP00000264613	9606.ENSP00000498358	0	0	0	0	0.111	0	0.900	0.324	0.934
CYBB	IQGAP1	9606.ENSP00000367851	9606.ENSP00000268182	0	0	0	0	0.127	0.292	0	0.821	0.879
CYBB	GPX3	9606.ENSP00000367851	9606.ENSP00000373477	0	0	0	0	0.042	0	0	0.739	0.739
CYBB	ITGB2	9606.ENSP00000367851	9606.ENSP00000380948	0	0	0	0	0.512	0	0	0.638	0.816
DBT	PCCA	9606.ENSP00000359151	9606.ENSP00000365462	0.054	0	0	0	0.260	0.066	0.918	0.394	0.961
FDFT1	HMGCS1	9606.ENSP00000491537	9606.ENSP00000322706	0	0	0	0	0.796	0.067	0	0.945	0.988
FECH	ISCU	9606.ENSP00000498358	9606.ENSP00000310623	0.121	0	0	0	0.076	0	0	0.829	0.849
FOXRED1	NDUFA12	9606.ENSP00000263578	9606.ENSP00000330737	0	0	0	0	0.044	0	0.720	0.441	0.837
GCLM	GGT5	9606.ENSP00000359258	9606.ENSP00000381340	0	0	0	0	0.053	0	0.900	0.208	0.918
GGT5	GSTM1	9606.ENSP00000381340	9606.ENSP00000311469	0	0	0	0	0.069	0	0.675	0.446	0.818
GGT5	GPX3	9606.ENSP00000381340	9606.ENSP00000373477	0	0	0	0	0.074	0	0.650	0.495	0.822
GPX3	GSTM1	9606.ENSP00000373477	9606.ENSP00000311469	0	0	0	0	0.093	0	0.650	0.547	0.844
GTF2A2	POLR2E	9606.ENSP00000379372	9606.ENSP00000478303	0	0	0	0	0.112	0.939	0.500	0.056	0.971
HLA-C	HLA-DRA	9606.ENSP00000365402	9606.ENSP00000378786	0	0	0	0.609	0.194	0	0.900	0.555	0.961
HLA-DRA	LCP2	9606.ENSP00000378786	9606.ENSP00000046794	0	0	0	0	0.266	0	0.500	0.355	0.742
HLA-DRA	HLA-DRB5	9606.ENSP00000378786	9606.ENSP00000364114	0	0	0	0.643	0.442	0.987	0.650	0.806	0.999
HLA-DRA	ITGB2	9606.ENSP00000378786	9606.ENSP00000380948	0	0	0	0	0.403	0	0	0.527	0.705
HLA-DRA	PTPRC	9606.ENSP00000378786	9606.ENSP00000411355	0	0	0	0	0.265	0	0.400	0.551	0.784
HLA-DRA	MBP	9606.ENSP00000378786	9606.ENSP00000380958	0	0	0	0	0.123	0.626	0	0.401	0.786
HLA-DRB5	LCP2	9606.ENSP00000364114	9606.ENSP00000046794	0	0	0	0	0.156	0.079	0.500	0.405	0.738
HLA-DRB5	PTPRC	9606.ENSP00000364114	9606.ENSP00000411355	0	0	0	0	0.150	0	0.400	0.485	0.714
HSPD1	ISCU	9606.ENSP00000340019	9606.ENSP00000310623	0.061	0	0	0	0.098	0	0	0.708	0.731
HSPD1	STIP1	9606.ENSP00000340019	9606.ENSP00000351646	0	0	0	0	0.580	0.045	0	0.512	0.787
ICAM1	VTN	9606.ENSP00000264832	9606.ENSP00000226218	0	0	0	0	0	0	0	0.738	0.738
ICAM1	ITGB3	9606.ENSP00000264832	9606.ENSP00000452786	0	0	0	0	0.110	0	0	0.794	0.808
ICAM1	PTPRC	9606.ENSP00000264832	9606.ENSP00000411355	0	0	0	0	0.119	0	0	0.813	0.828
ICAM1	ITGB2	9606.ENSP00000264832	9606.ENSP00000380948	0	0	0	0	0.154	0.735	0.900	0.999	0.999
ILK	ITGB3	9606.ENSP00000379975	9606.ENSP00000452786	0	0	0	0	0.084	0.309	0	0.867	0.909
IQGAP1	MYL6	9606.ENSP00000268182	9606.ENSP00000446955	0	0	0	0	0.049	0.721	0	0.475	0.848
ITGB2	ITGB8	9606.ENSP00000380948	9606.ENSP00000222573	0	0	0.114	0.822	0	0	0.900	0.085	0.911
ITGB2	VTN	9606.ENSP00000380948	9606.ENSP00000226218	0	0	0	0	0	0	0	0.862	0.862
ITGB2	LCP1	9606.ENSP00000380948	9606.ENSP00000381581	0	0	0	0	0.561	0.292	0	0.233	0.741
ITGB2	PTPRC	9606.ENSP00000380948	9606.ENSP00000411355	0	0	0	0	0.530	0.091	0	0.721	0.870
ITGB2	ITGB3	9606.ENSP00000380948	9606.ENSP00000452786	0	0	0.093	0.888	0.082	0	0.900	0.717	0.973
ITGB3	ITGB8	9606.ENSP00000452786	9606.ENSP00000222573	0	0	0.073	0.859	0.044	0	0.900	0.481	0.947
ITGB3	VTN	9606.ENSP00000452786	9606.ENSP00000226218	0	0	0	0	0	0	0.900	0.997	0.999
ITGB3	TNXB	9606.ENSP00000452786	9606.ENSP00000407685	0	0	0	0	0.055	0	0.900	0.160	0.913
ITGB8	VTN	9606.ENSP00000222573	9606.ENSP00000226218	0	0	0	0	0	0	0.900	0.390	0.936
ITIH4	VTN	9606.ENSP00000266041	9606.ENSP00000226218	0	0	0	0	0.343	0	0	0.775	0.846
LCP2	PTPRC	9606.ENSP00000046794	9606.ENSP00000411355	0	0	0	0	0.828	0.053	0	0.635	0.935
MRPL19	MRPL37	9606.ENSP00000377486	9606.ENSP00000473980	0	0	0	0	0.270	0.896	0	0.235	0.937
NCAM1	PTPRC	9606.ENSP00000480132	9606.ENSP00000411355	0	0	0	0	0	0.071	0	0.871	0.875
