#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
HSPA5	NUP98	9606.ENSP00000324173	9606.ENSP00000316032	0	0	0	0	0.081	0.101	0.4	0	0.461
HSPA5	NUP188	9606.ENSP00000324173	9606.ENSP00000361658	0	0	0	0	0.042	0	0.4	0	0.4
HSPA5	NUP43	9606.ENSP00000324173	9606.ENSP00000342262	0	0	0	0	0.042	0	0.4	0.061	0.413
HSPA5	NUP160	9606.ENSP00000324173	9606.ENSP00000367721	0	0	0	0	0.044	0	0.4	0.064	0.416
HSPA5	NUP50	9606.ENSP00000324173	9606.ENSP00000345895	0	0	0	0	0.057	0	0.4	0.058	0.421
HSPA5	HNRNPA2B1	9606.ENSP00000324173	9606.ENSP00000346694	0	0	0	0	0.128	0.168	0	0.273	0.427
HSPA5	NUP153	9606.ENSP00000324173	9606.ENSP00000444029	0	0	0	0	0.044	0.094	0.4	0.056	0.443
HSPA5	GPX8	9606.ENSP00000324173	9606.ENSP00000423822	0	0	0	0	0	0	0	0.449	0.449
HSPA5	NUP37	9606.ENSP00000324173	9606.ENSP00000448054	0	0	0	0	0.042	0.103	0.4	0.064	0.452
HSPA5	GABARAPL1	9606.ENSP00000324173	9606.ENSP00000411256	0	0	0	0	0.066	0.12	0	0.388	0.454
HSPA5	PSMD14	9606.ENSP00000324173	9606.ENSP00000386541	0	0	0	0	0.155	0.277	0	0.181	0.456
HSPA5	ACTG1	9606.ENSP00000324173	9606.ENSP00000458162	0	0	0	0	0.123	0.158	0	0.346	0.475
HSPA5	APAF1	9606.ENSP00000324173	9606.ENSP00000448165	0	0	0	0	0.082	0	0	0.451	0.475
HSPA5	NUP62	9606.ENSP00000324173	9606.ENSP00000471191	0	0	0	0	0.042	0.167	0.4	0.097	0.509
HSPA5	UBQLN4	9606.ENSP00000324173	9606.ENSP00000357292	0	0	0	0	0.074	0.466	0	0.17	0.554
HSPA5	BCL2L1	9606.ENSP00000324173	9606.ENSP00000365230	0	0	0	0	0.042	0	0	0.571	0.571
HSPA5	SEC13	9606.ENSP00000324173	9606.ENSP00000373312	0	0	0	0	0.094	0	0.4	0.31	0.592
HSPA5	TUBB	9606.ENSP00000324173	9606.ENSP00000339001	0	0	0	0	0.378	0.131	0	0.307	0.593
HSPA5	GPX7	9606.ENSP00000324173	9606.ENSP00000354677	0	0	0	0	0	0.292	0	0.464	0.604
HSPA5	NUP88	9606.ENSP00000324173	9606.ENSP00000458954	0	0	0	0	0.045	0	0.4	0.397	0.624
HSPA5	HDAC6	9606.ENSP00000324173	9606.ENSP00000365804	0	0	0	0	0.042	0.39	0	0.543	0.71
HSPA5	MAP3K5	9606.ENSP00000324173	9606.ENSP00000351908	0	0	0	0	0	0	0	0.723	0.723
HSPA5	ITPR3	9606.ENSP00000324173	9606.ENSP00000363435	0	0	0	0	0.042	0	0	0.728	0.728
HSPA5	BCL2	9606.ENSP00000324173	9606.ENSP00000381185	0	0	0	0	0	0	0	0.738	0.738
HSPA5	DDIT3	9606.ENSP00000324173	9606.ENSP00000448665	0	0	0	0	0.057	0.294	0	0.891	0.921
HSPA5	SQSTM1	9606.ENSP00000324173	9606.ENSP00000374455	0	0	0	0	0.049	0.821	0	0.708	0.946
HSPA5	ATF4	9606.ENSP00000324173	9606.ENSP00000336790	0	0	0	0	0.1	0	0.75	0.897	0.975
HSPA5	ATF6	9606.ENSP00000324173	9606.ENSP00000356919	0	0	0	0	0.074	0.301	0.9	0.999	0.999
HSPA5	ERN1	9606.ENSP00000324173	9606.ENSP00000401445	0	0	0	0	0.057	0.912	0.9	0.999	0.999
ITPR3	XBP1	9606.ENSP00000363435	9606.ENSP00000216037	0	0	0	0	0.044	0	0	0.501	0.502
ITPR3	PPP3R1	9606.ENSP00000363435	9606.ENSP00000234310	0	0	0	0	0.044	0.045	0.5	0.148	0.559
ITPR3	NDUFA2	9606.ENSP00000363435	9606.ENSP00000252102	0	0	0	0	0.042	0	0	0.404	0.404
ITPR3	NDUFA10	9606.ENSP00000363435	9606.ENSP00000252711	0	0	0	0	0.042	0	0	0.412	0.412
ITPR3	EIF2AK3	9606.ENSP00000363435	9606.ENSP00000307235	0	0	0	0	0.049	0	0	0.454	0.458
ITPR3	CASP3	9606.ENSP00000363435	9606.ENSP00000311032	0	0	0	0	0.042	0	0	0.437	0.438
ITPR3	HSPA5	9606.ENSP00000363435	9606.ENSP00000324173	0	0	0	0	0.042	0	0	0.728	0.728
ITPR3	NDUFA4	9606.ENSP00000363435	9606.ENSP00000339720	0	0	0	0	0.042	0	0	0.426	0.426
ITPR3	ATF6	9606.ENSP00000363435	9606.ENSP00000356919	0	0	0	0	0	0	0	0.537	0.537
ITPR3	MCU	9606.ENSP00000363435	9606.ENSP00000362144	0	0	0	0	0.049	0	0	0.883	0.884
ITPR3	DDIT3	9606.ENSP00000363435	9606.ENSP00000448665	0	0	0	0	0	0	0	0.463	0.463
ITPR3	ERN1	9606.ENSP00000363435	9606.ENSP00000401445	0	0	0	0	0.049	0	0	0.741	0.743
ITPR3	BCL2L1	9606.ENSP00000363435	9606.ENSP00000365230	0	0	0	0	0.072	0	0	0.94	0.942
ITPR3	BCL2	9606.ENSP00000363435	9606.ENSP00000381185	0	0	0	0	0.043	0.292	0	0.991	0.993
KLC4	NEFM	9606.ENSP00000259708	9606.ENSP00000221166	0	0	0	0	0	0.099	0.9	0.098	0.911
KLC4	NRG1	9606.ENSP00000259708	9606.ENSP00000287842	0	0	0	0	0	0.054	0	0.43	0.437
KLC4	DCTN2	9606.ENSP00000259708	9606.ENSP00000408910	0	0	0	0	0.049	0.073	0.5	0.432	0.716
KLC4	NEFH	9606.ENSP00000259708	9606.ENSP00000311997	0	0	0	0	0	0.099	0.9	0.137	0.915
KLC4	NEFL	9606.ENSP00000259708	9606.ENSP00000482169	0	0	0	0	0	0.099	0.9	0.159	0.917
MAP2K6	MAPK12	9606.ENSP00000468348	9606.ENSP00000215659	0	0	0.15	0.611	0.055	0.666	0.9	0.386	0.98
MAP2K6	TP53	9606.ENSP00000468348	9606.ENSP00000269305	0	0	0	0	0.103	0	0	0.378	0.418
MAP2K6	MAP3K5	9606.ENSP00000468348	9606.ENSP00000351908	0	0	0	0.64	0.082	0.842	0.9	0.605	0.993
MAP3K5	RB1CC1	9606.ENSP00000351908	9606.ENSP00000025008	0	0	0	0	0.05	0.301	0	0.879	0.912
MAP3K5	PSMC4	9606.ENSP00000351908	9606.ENSP00000157812	0	0	0	0	0	0.292	0	0.187	0.4
MAP3K5	MAPK12	9606.ENSP00000351908	9606.ENSP00000215659	0	0	0	0.646	0.065	0.071	0.9	0.245	0.925
MAP3K5	XBP1	9606.ENSP00000351908	9606.ENSP00000216037	0	0	0	0	0	0	0	0.758	0.758
MAP3K5	PPP3R1	9606.ENSP00000351908	9606.ENSP00000234310	0	0	0	0	0.067	0.301	0	0.181	0.42
MAP3K5	DERL1	9606.ENSP00000351908	9606.ENSP00000259512	0	0	0	0	0	0	0	0.415	0.414
MAP3K5	DAXX	9606.ENSP00000351908	9606.ENSP00000266000	0	0	0	0	0	0.858	0.9	0.993	0.999
MAP3K5	TP53	9606.ENSP00000351908	9606.ENSP00000269305	0	0	0	0	0	0	0	0.597	0.597
MAP3K5	SOD1	9606.ENSP00000351908	9606.ENSP00000270142	0	0	0	0	0	0	0	0.721	0.721
MAP3K5	EIF2AK3	9606.ENSP00000351908	9606.ENSP00000307235	0	0	0	0	0.077	0	0	0.584	0.6
MAP3K5	CASP3	9606.ENSP00000351908	9606.ENSP00000311032	0	0	0	0	0.113	0	0	0.674	0.699
MAP3K5	HSPA5	9606.ENSP00000351908	9606.ENSP00000324173	0	0	0	0	0	0	0	0.723	0.723
MAP3K5	ATF4	9606.ENSP00000351908	9606.ENSP00000336790	0	0	0	0	0	0	0	0.513	0.513
MAP3K5	GPX7	9606.ENSP00000351908	9606.ENSP00000354677	0	0	0	0	0	0	0	0.418	0.418
MAP3K5	GPX8	9606.ENSP00000351908	9606.ENSP00000423822	0	0	0	0	0	0	0	0.418	0.418
MAP3K5	APAF1	9606.ENSP00000351908	9606.ENSP00000448165	0	0	0	0	0.049	0	0	0.453	0.458
MAP3K5	BCL2L1	9606.ENSP00000351908	9606.ENSP00000365230	0	0	0	0	0.052	0	0	0.537	0.543
MAP3K5	DDIT3	9606.ENSP00000351908	9606.ENSP00000448665	0	0	0	0	0.087	0	0	0.603	0.622
MAP3K5	ATF6	9606.ENSP00000351908	9606.ENSP00000356919	0	0	0	0	0.063	0	0	0.706	0.712
MAP3K5	BCL2	9606.ENSP00000351908	9606.ENSP00000381185	0	0	0	0	0.107	0	0	0.736	0.755
MAP3K5	MAP2K6	9606.ENSP00000351908	9606.ENSP00000468348	0	0	0	0.64	0.082	0.842	0.9	0.605	0.993
MAP3K5	ERN1	9606.ENSP00000351908	9606.ENSP00000401445	0	0	0	0.55	0.069	0.686	0.9	0.988	0.999
MAPK12	BCL2	9606.ENSP00000215659	9606.ENSP00000381185	0	0	0	0	0.055	0	0	0.412	0.421
MAPK12	CASP3	9606.ENSP00000215659	9606.ENSP00000311032	0	0	0	0	0.058	0.045	0	0.469	0.481
MAPK12	SQSTM1	9606.ENSP00000215659	9606.ENSP00000374455	0	0	0	0	0.07	0.068	0	0.456	0.487
MAPK12	HSPA5	9606.ENSP00000215659	9606.ENSP00000324173	0	0	0	0	0.109	0.091	0	0.48	0.542
MAPK12	NEFM	9606.ENSP00000215659	9606.ENSP00000221166	0	0	0	0	0.062	0.068	0.9	0.069	0.907
MAPK12	NEFH	9606.ENSP00000215659	9606.ENSP00000311997	0	0	0	0	0.063	0.068	0.9	0.095	0.91
MAPK12	NEFL	9606.ENSP00000215659	9606.ENSP00000482169	0	0	0	0	0.062	0.068	0.9	0.094	0.91
MAPK12	DDIT3	9606.ENSP00000215659	9606.ENSP00000448665	0	0	0	0	0.074	0.08	0.9	0.218	0.924
MAPK12	MAP3K5	9606.ENSP00000215659	9606.ENSP00000351908	0	0	0	0.646	0.065	0.071	0.9	0.245	0.925
MAPK12	TP53	9606.ENSP00000215659	9606.ENSP00000269305	0	0	0	0	0.052	0.046	0.9	0.473	0.946
MAPK12	MAP2K6	9606.ENSP00000215659	9606.ENSP00000468348	0	0	0.15	0.611	0.055	0.666	0.9	0.386	0.98
MCU	NDUFA9	9606.ENSP00000362144	9606.ENSP00000266544	0	0	0	0	0.073	0.669	0	0.135	0.711
MCU	NDUFB10	9606.ENSP00000362144	9606.ENSP00000268668	0	0	0	0	0.056	0	0	0.414	0.423
MCU	ITPR3	9606.ENSP00000362144	9606.ENSP00000363435	0	0	0	0	0.049	0	0	0.883	0.884
NDUFA1	UQCRC1	9606.ENSP00000360492	9606.ENSP00000203407	0	0	0	0	0.129	0.844	0	0.473	0.922
NDUFA1	COX6A1	9606.ENSP00000360492	9606.ENSP00000229379	0	0	0	0	0.398	0.258	0	0.47	0.742
NDUFA1	NDUFA2	9606.ENSP00000360492	9606.ENSP00000252102	0	0	0	0	0.598	0.915	0.967	0.9	0.999
NDUFA1	NDUFA10	9606.ENSP00000360492	9606.ENSP00000252711	0	0	0	0	0.067	0.914	0.967	0.805	0.999
NDUFA1	NDUFA9	9606.ENSP00000360492	9606.ENSP00000266544	0	0	0	0	0.165	0.936	0.944	0.601	0.998
NDUFA1	NDUFB10	9606.ENSP00000360492	9606.ENSP00000268668	0	0	0	0	0.302	0.941	0.967	0.584	0.999
NDUFA1	NDUFS6	9606.ENSP00000360492	9606.ENSP00000274137	0	0	0	0	0.629	0.943	0.967	0.894	0.999
NDUFA1	CYC1	9606.ENSP00000360492	9606.ENSP00000317159	0	0	0	0	0.14	0.83	0	0.205	0.873
NDUFA1	NDUFA12	9606.ENSP00000360492	9606.ENSP00000330737	0	0	0	0	0.496	0.938	0.967	0.709	0.999
NDUFA1	UQCR10	9606.ENSP00000360492	9606.ENSP00000332887	0	0	0	0	0.756	0.83	0	0.526	0.978
NDUFA1	NDUFA4	9606.ENSP00000360492	9606.ENSP00000339720	0	0	0	0	0.579	0	0.944	0.808	0.995
NDUFA1	SDHC	9606.ENSP00000360492	9606.ENSP00000356953	0	0	0	0	0.198	0	0	0.528	0.605
NDUFA1	UQCRHL	9606.ENSP00000360492	9606.ENSP00000485401	0	0	0	0	0.304	0.252	0	0.109	0.496
NDUFA1	NDUFA4L2	9606.ENSP00000360492	9606.ENSP00000377411	0	0	0	0	0.297	0	0.467	0.29	0.71
NDUFA1	UQCRB	9606.ENSP00000360492	9606.ENSP00000430494	0	0	0	0	0.486	0.812	0	0.508	0.948
NDUFA1	UQCR11	9606.ENSP00000360492	9606.ENSP00000467262	0	0	0	0	0.676	0.83	0	0.575	0.974
NDUFA1	COX6B1	9606.ENSP00000360492	9606.ENSP00000466818	0	0	0	0	0.789	0.845	0	0.433	0.979
NDUFA1	NDUFB1	9606.ENSP00000360492	9606.ENSP00000483888	0	0	0	0	0.522	0.94	0.9	0.788	0.999
NDUFA1	NDUFB2	9606.ENSP00000360492	9606.ENSP00000419087	0	0	0	0	0.455	0.919	0.967	0.592	0.999
NDUFA1	NDUFA3	9606.ENSP00000360492	9606.ENSP00000418438	0	0	0	0	0.493	0.92	0.967	0.756	0.999
NDUFA1	NDUFS1	9606.ENSP00000360492	9606.ENSP00000392709	0	0	0	0	0.049	0.939	0.967	0.818	0.999
NDUFA1	NDUFB3	9606.ENSP00000360492	9606.ENSP00000407336	0	0	0	0	0.848	0.92	0.967	0.768	0.999
NDUFA10	UQCRC1	9606.ENSP00000252711	9606.ENSP00000203407	0	0	0	0	0.924	0.867	0.134	0.671	0.996
NDUFA10	COX6A1	9606.ENSP00000252711	9606.ENSP00000229379	0	0	0	0	0.128	0.353	0	0.341	0.596
NDUFA10	NDUFA2	9606.ENSP00000252711	9606.ENSP00000252102	0	0	0	0	0.226	0.998	0.967	0.947	0.999
NDUFA10	ITPR3	9606.ENSP00000252711	9606.ENSP00000363435	0	0	0	0	0.042	0	0	0.412	0.412
NDUFA10	UQCRHL	9606.ENSP00000252711	9606.ENSP00000485401	0	0	0	0	0.124	0.312	0.163	0.115	0.493
NDUFA10	NDUFA4L2	9606.ENSP00000252711	9606.ENSP00000377411	0	0	0	0	0.106	0.07	0.467	0.142	0.569
NDUFA10	SDHC	9606.ENSP00000252711	9606.ENSP00000356953	0	0	0	0	0.473	0	0	0.266	0.597
NDUFA10	UQCR10	9606.ENSP00000252711	9606.ENSP00000332887	0	0	0	0	0.208	0.866	0	0.146	0.902
NDUFA10	UQCR11	9606.ENSP00000252711	9606.ENSP00000467262	0	0	0	0	0.304	0.844	0	0.321	0.92
NDUFA10	COX6B1	9606.ENSP00000252711	9606.ENSP00000466818	0	0	0	0	0.216	0.895	0	0.423	0.948
NDUFA10	UQCRB	9606.ENSP00000252711	9606.ENSP00000430494	0	0	0	0	0.245	0.922	0	0.306	0.956
NDUFA10	CYC1	9606.ENSP00000252711	9606.ENSP00000317159	0	0	0	0	0.675	0.898	0	0.467	0.98
NDUFA10	NDUFA4	9606.ENSP00000252711	9606.ENSP00000339720	0	0	0	0	0.166	0.251	0.944	0.698	0.988
NDUFA10	NDUFB1	9606.ENSP00000252711	9606.ENSP00000483888	0	0	0	0	0.099	0.894	0.9	0.536	0.995
NDUFA10	NDUFB3	9606.ENSP00000252711	9606.ENSP00000407336	0	0	0	0	0.216	0.936	0.967	0.709	0.999
NDUFA10	NDUFS1	9606.ENSP00000252711	9606.ENSP00000392709	0	0	0	0	0.496	0.95	0.967	0.881	0.999
NDUFA10	NDUFB2	9606.ENSP00000252711	9606.ENSP00000419087	0	0	0	0	0.151	0.813	0.967	0.918	0.999
NDUFA10	NDUFA12	9606.ENSP00000252711	9606.ENSP00000330737	0	0	0	0	0.35	0.937	0.967	0.559	0.999
NDUFA10	NDUFA9	9606.ENSP00000252711	9606.ENSP00000266544	0	0	0	0	0.867	0.998	0.944	0.886	0.999
NDUFA10	NDUFS6	9606.ENSP00000252711	9606.ENSP00000274137	0	0	0	0	0.351	0.918	0.967	0.711	0.999
NDUFA10	NDUFA1	9606.ENSP00000252711	9606.ENSP00000360492	0	0	0	0	0.067	0.914	0.967	0.805	0.999
NDUFA10	NDUFA3	9606.ENSP00000252711	9606.ENSP00000418438	0	0	0	0	0.167	0.921	0.967	0.678	0.999
NDUFA10	NDUFB10	9606.ENSP00000252711	9606.ENSP00000268668	0	0	0	0	0.528	0.957	0.967	0.98	0.999
NDUFA12	UQCRC1	9606.ENSP00000330737	9606.ENSP00000203407	0	0	0	0	0.328	0.999	0	0.41	0.999
NDUFA12	COX6A1	9606.ENSP00000330737	9606.ENSP00000229379	0	0	0	0	0.645	0.314	0	0.486	0.864
NDUFA12	NDUFA2	9606.ENSP00000330737	9606.ENSP00000252102	0	0	0	0	0.965	0.998	0.967	0.814	0.999
NDUFA12	NDUFA10	9606.ENSP00000330737	9606.ENSP00000252711	0	0	0	0	0.35	0.937	0.967	0.559	0.999
NDUFA12	NDUFA9	9606.ENSP00000330737	9606.ENSP00000266544	0	0	0	0	0.896	0.999	0.944	0.66	0.999
NDUFA12	NDUFB10	9606.ENSP00000330737	9606.ENSP00000268668	0	0	0	0	0.862	0.998	0.967	0.765	0.999
NDUFA12	NDUFS6	9606.ENSP00000330737	9606.ENSP00000274137	0	0	0	0	0.949	0.999	0.967	0.828	0.999
NDUFA12	CYC1	9606.ENSP00000330737	9606.ENSP00000317159	0	0	0	0	0.678	0.993	0.172	0.196	0.998
NDUFA12	NDUFA4L2	9606.ENSP00000330737	9606.ENSP00000377411	0	0	0	0	0.823	0.051	0.467	0.185	0.917
NDUFA12	UQCRHL	9606.ENSP00000330737	9606.ENSP00000485401	0	0	0	0	0.703	0.761	0.163	0.166	0.943
NDUFA12	SDHC	9606.ENSP00000330737	9606.ENSP00000356953	0	0	0	0	0.941	0	0	0.205	0.951
NDUFA12	COX6B1	9606.ENSP00000330737	9606.ENSP00000466818	0	0	0	0	0.734	0.873	0	0.359	0.976
NDUFA12	UQCR11	9606.ENSP00000330737	9606.ENSP00000467262	0	0	0	0	0.945	0.83	0	0.467	0.994
NDUFA12	NDUFB2	9606.ENSP00000330737	9606.ENSP00000419087	0	0	0	0	0.262	0.812	0.967	0.365	0.996
NDUFA12	NDUFB1	9606.ENSP00000330737	9606.ENSP00000483888	0	0	0	0	0.609	0.894	0.9	0.479	0.997
NDUFA12	NDUFA4	9606.ENSP00000330737	9606.ENSP00000339720	0	0	0	0	0.895	0.736	0.944	0.745	0.999
NDUFA12	NDUFB3	9606.ENSP00000330737	9606.ENSP00000407336	0	0	0	0	0.966	0.998	0.967	0.606	0.999
NDUFA12	NDUFS1	9606.ENSP00000330737	9606.ENSP00000392709	0	0	0	0	0.715	0.999	0.967	0.885	0.999
NDUFA12	UQCRB	9606.ENSP00000330737	9606.ENSP00000430494	0	0	0	0	0.973	0.981	0.172	0.342	0.999
NDUFA12	NDUFA3	9606.ENSP00000330737	9606.ENSP00000418438	0	0	0	0	0.546	0.894	0.967	0.635	0.999
NDUFA12	NDUFA1	9606.ENSP00000330737	9606.ENSP00000360492	0	0	0	0	0.496	0.938	0.967	0.709	0.999
NDUFA12	UQCR10	9606.ENSP00000330737	9606.ENSP00000332887	0	0	0	0	0.961	0.967	0	0.446	0.999
NDUFA2	UQCRC1	9606.ENSP00000252102	9606.ENSP00000203407	0	0	0	0	0.246	0.964	0.154	0.706	0.992
NDUFA2	COX6A1	9606.ENSP00000252102	9606.ENSP00000229379	0	0	0	0	0.43	0.353	0	0.456	0.782
NDUFA2	ITPR3	9606.ENSP00000252102	9606.ENSP00000363435	0	0	0	0	0.042	0	0	0.404	0.404
NDUFA2	TOMM40	9606.ENSP00000252102	9606.ENSP00000410339	0	0	0	0	0.111	0.361	0	0.091	0.439
NDUFA2	NDUFA4L2	9606.ENSP00000252102	9606.ENSP00000377411	0	0	0	0	0.328	0.047	0.467	0.332	0.741
NDUFA2	SDHC	9606.ENSP00000252102	9606.ENSP00000356953	0	0	0	0	0.873	0	0	0.304	0.908
NDUFA2	UQCRHL	9606.ENSP00000252102	9606.ENSP00000485401	0	0	0	0	0.821	0.799	0.237	0.194	0.974
NDUFA2	COX6B1	9606.ENSP00000252102	9606.ENSP00000466818	0	0	0	0	0.754	0.874	0	0.466	0.982
NDUFA2	UQCR11	9606.ENSP00000252102	9606.ENSP00000467262	0	0	0	0	0.935	0.83	0	0.51	0.994
NDUFA2	CYC1	9606.ENSP00000252102	9606.ENSP00000317159	0	0	0	0	0.473	0.988	0.172	0.091	0.994
NDUFA2	UQCRB	9606.ENSP00000252102	9606.ENSP00000430494	0	0	0	0	0.86	0.967	0.284	0.382	0.997
NDUFA2	NDUFB1	9606.ENSP00000252102	9606.ENSP00000483888	0	0	0	0	0.999	0.894	0.9	0.92	0.999
NDUFA2	NDUFA10	9606.ENSP00000252102	9606.ENSP00000252711	0	0	0	0	0.226	0.998	0.967	0.947	0.999
NDUFA2	UQCR10	9606.ENSP00000252102	9606.ENSP00000332887	0	0	0	0	0.955	0.967	0.284	0.464	0.999
NDUFA2	NDUFB10	9606.ENSP00000252102	9606.ENSP00000268668	0	0	0	0	0.606	0.998	0.967	0.868	0.999
NDUFA2	NDUFA3	9606.ENSP00000252102	9606.ENSP00000418438	0	0	0	0	0.823	0.912	0.967	0.937	0.999
NDUFA2	NDUFA1	9606.ENSP00000252102	9606.ENSP00000360492	0	0	0	0	0.598	0.915	0.967	0.9	0.999
NDUFA2	NDUFA9	9606.ENSP00000252102	9606.ENSP00000266544	0	0	0	0	0.72	0.999	0.944	0.925	0.999
NDUFA2	NDUFS6	9606.ENSP00000252102	9606.ENSP00000274137	0	0	0	0	0.954	0.998	0.967	0.949	0.999
NDUFA2	NDUFA12	9606.ENSP00000252102	9606.ENSP00000330737	0	0	0	0	0.965	0.998	0.967	0.814	0.999
NDUFA2	NDUFB2	9606.ENSP00000252102	9606.ENSP00000419087	0	0	0	0	0.785	0.812	0.967	0.817	0.999
NDUFA2	NDUFA4	9606.ENSP00000252102	9606.ENSP00000339720	0	0	0	0	0.468	0.994	0.944	0.963	0.999
NDUFA2	NDUFS1	9606.ENSP00000252102	9606.ENSP00000392709	0	0	0	0	0.715	0.999	0.967	0.989	0.999
NDUFA2	NDUFB3	9606.ENSP00000252102	9606.ENSP00000407336	0	0	0	0	0.922	0.998	0.967	0.92	0.999
NDUFA3	UQCRC1	9606.ENSP00000418438	9606.ENSP00000203407	0	0	0	0	0.297	0.867	0	0.403	0.939
NDUFA3	COX6A1	9606.ENSP00000418438	9606.ENSP00000229379	0	0	0	0	0.254	0.258	0	0.352	0.61
NDUFA3	NDUFA2	9606.ENSP00000418438	9606.ENSP00000252102	0	0	0	0	0.823	0.912	0.967	0.937	0.999
NDUFA3	NDUFA10	9606.ENSP00000418438	9606.ENSP00000252711	0	0	0	0	0.167	0.921	0.967	0.678	0.999
NDUFA3	NDUFA9	9606.ENSP00000418438	9606.ENSP00000266544	0	0	0	0	0.441	0.929	0.944	0.665	0.999
NDUFA3	NDUFB10	9606.ENSP00000418438	9606.ENSP00000268668	0	0	0	0	0.428	0.894	0.967	0.545	0.999
NDUFA3	NDUFS6	9606.ENSP00000418438	9606.ENSP00000274137	0	0	0	0	0.683	0.928	0.967	0.505	0.999
NDUFA3	CYC1	9606.ENSP00000418438	9606.ENSP00000317159	0	0	0	0	0.224	0.867	0	0.123	0.901
NDUFA3	NDUFA12	9606.ENSP00000418438	9606.ENSP00000330737	0	0	0	0	0.546	0.894	0.967	0.635	0.999
NDUFA3	UQCR10	9606.ENSP00000418438	9606.ENSP00000332887	0	0	0	0	0.729	0.871	0	0.449	0.979
NDUFA3	NDUFA4	9606.ENSP00000418438	9606.ENSP00000339720	0	0	0	0	0.258	0.091	0.944	0.69	0.986
NDUFA3	SDHC	9606.ENSP00000418438	9606.ENSP00000356953	0	0	0	0	0.304	0	0	0.228	0.44
NDUFA3	NDUFA1	9606.ENSP00000418438	9606.ENSP00000360492	0	0	0	0	0.493	0.92	0.967	0.756	0.999
NDUFA3	NDUFA4L2	9606.ENSP00000418438	9606.ENSP00000377411	0	0	0	0	0.194	0.091	0.467	0.186	0.639
NDUFA3	NDUFS1	9606.ENSP00000418438	9606.ENSP00000392709	0	0	0	0	0.164	0.918	0.967	0.598	0.999
NDUFA3	NDUFB3	9606.ENSP00000418438	9606.ENSP00000407336	0	0	0	0	0.585	0.935	0.967	0.72	0.999
NDUFA3	UQCRHL	9606.ENSP00000418438	9606.ENSP00000485401	0	0	0	0	0.291	0.38	0	0.102	0.57
NDUFA3	UQCRB	9606.ENSP00000418438	9606.ENSP00000430494	0	0	0	0	0.278	0.826	0	0.312	0.906
NDUFA3	COX6B1	9606.ENSP00000418438	9606.ENSP00000466818	0	0	0	0	0.703	0.851	0	0.478	0.974
NDUFA3	UQCR11	9606.ENSP00000418438	9606.ENSP00000467262	0	0	0	0	0.925	0.83	0	0.575	0.994
NDUFA3	NDUFB2	9606.ENSP00000418438	9606.ENSP00000419087	0	0	0	0	0.198	0.812	0.967	0.37	0.996
NDUFA3	NDUFB1	9606.ENSP00000418438	9606.ENSP00000483888	0	0	0	0	0.25	0.894	0.9	0.552	0.996
NDUFA4	UQCRC1	9606.ENSP00000339720	9606.ENSP00000203407	0	0	0	0	0.157	0.244	0.54	0.669	0.89
NDUFA4	COX6A1	9606.ENSP00000339720	9606.ENSP00000229379	0	0	0	0	0.398	0.838	0.8	0.914	0.998
NDUFA4	NDUFA2	9606.ENSP00000339720	9606.ENSP00000252102	0	0	0	0	0.468	0.994	0.944	0.963	0.999
NDUFA4	NDUFA10	9606.ENSP00000339720	9606.ENSP00000252711	0	0	0	0	0.166	0.251	0.944	0.698	0.988
NDUFA4	NDUFA9	9606.ENSP00000339720	9606.ENSP00000266544	0	0	0	0	0.248	0.33	0.933	0.697	0.988
NDUFA4	NDUFB10	9606.ENSP00000339720	9606.ENSP00000268668	0	0	0	0	0.401	0.252	0.944	0.633	0.989
NDUFA4	NDUFS6	9606.ENSP00000339720	9606.ENSP00000274137	0	0	0	0	0.334	0.244	0.944	0.637	0.988
NDUFA4	CYC1	9606.ENSP00000339720	9606.ENSP00000317159	0	0	0	0	0.145	0.338	0.54	0.287	0.789
NDUFA4	NDUFA12	9606.ENSP00000339720	9606.ENSP00000330737	0	0	0	0	0.895	0.736	0.944	0.745	0.999
NDUFA4	UQCR10	9606.ENSP00000339720	9606.ENSP00000332887	0	0	0	0	0.823	0.088	0.54	0.539	0.961
NDUFA4	BCL2	9606.ENSP00000339720	9606.ENSP00000381185	0	0	0	0	0	0	0	0.423	0.422
NDUFA4	ITPR3	9606.ENSP00000339720	9606.ENSP00000363435	0	0	0	0	0.042	0	0	0.426	0.426
NDUFA4	TOMM40	9606.ENSP00000339720	9606.ENSP00000410339	0	0	0	0	0.047	0.33	0	0.182	0.432
NDUFA4	SDHC	9606.ENSP00000339720	9606.ENSP00000356953	0	0	0	0	0.205	0	0	0.341	0.454
NDUFA4	UQCRHL	9606.ENSP00000339720	9606.ENSP00000485401	0	0	0	0	0.522	0.092	0.54	0.308	0.843
NDUFA4	NDUFA4L2	9606.ENSP00000339720	9606.ENSP00000377411	0	0	0.059	0.952	0	0	0.9	0.063	0.904
NDUFA4	UQCRB	9606.ENSP00000339720	9606.ENSP00000430494	0	0	0	0	0.694	0.225	0.54	0.527	0.941
NDUFA4	UQCR11	9606.ENSP00000339720	9606.ENSP00000467262	0	0	0	0	0.784	0	0.54	0.618	0.958
NDUFA4	NDUFS1	9606.ENSP00000339720	9606.ENSP00000392709	0	0	0	0	0.063	0.249	0.944	0.632	0.983
